Bleh	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
NBPF8	6.285571429	5.908857143	13.4686	2.914714286	9.310657143	7.445714286	24.64234694	7.212571429
TELO2	15.91142857	18.53642857	7.1342	7.869071429	2.683371429	9.043428572	5.986183674	8.903571429
SLC30A7	7.014571429	4.330285714	11.08731429	8.486071429	7.8138	8.249714286	11.46720408	8.6595
ZNF672	13.83542857	13.22057143	8.192457143	9.536428572	11.21705714	6.231214286	3.978040816	7.628642857
TARBP2	6.558857143	11.04285714	6.127457143	10.1825	3.113628571	9.838428572	10.50804082	10.174
IRF2BPL	5.550428571	7.556857143	7.449742857	8.786285714	27.37117143	5.818785714	2.927346939	3.589571429
ABCC5	5.408857143	4.758285714	6.5474	6.049285714	21.77171429	5.7515	8.198061225	6.990428571
COMMD3-BMI1	6.904	11.89771429	14.18354286	5.452428571	2.819171429	7.810071429	1.918857143	6.883928572
ZCCHC3	13.054	18.23142857	4.3916	11.26421429	5.2961	9.485857143	5.700673469	9.985714286
GET4	6.971	10.443	7.086028571	9.8905	12.48018571	10.95357143	5.860122449	8.517571429
CPT1B	5.32	8.846571429	5.670457143	3.395142857	17.77897143	8.905714286	16.54146939	10.21428571
NFAT5	9.37	5.738571429	6.1572	7.885357143	29.68087143	4.278428572	7.996632653	4.748142857
SDF2L1	2.338428571	3.425428571	5.775457143	23.00864286	4.015442857	13.41364286	2.75077551	13.19214286
SLC7A6OS	7.657142857	7.789714286	6.645771429	9.225	10.81815714	9.046	13.70959184	9.339714286
KPNA2	3.502571429	8.207428571	7.269485714	8.894428571	2.366657143	6.048357143	6.082979592	8.424142857
STAMBPL1	6.495428571	21.09742857	0.4934	6.357142857	3.156957143	11.17735714	17.41040816	12.85471429
USE1	12.80914286	14.296	6.826657143	6.909428571	4.053042857	9.866142857	8.891510204	9.969071429
NMT2	3.442857143	3.965857143	0.4776	12.77414286	0.530342857	18.47364286	22.18544898	15.48164286
CEBPZOS	6.146	10.443	6.415685714	10.04578571	4.927028571	10.69814286	10.07963265	9.182357143
GLYCTK	8.526285714	7.322428571	7.038714286	10.81242857	10.22518571	8.232928571	9.320693878	13.44157143
MEGF6	21.03371429	6.009285714	2.395371429	0.253	19.75077143	9.048142857	10.11720408	5.721142857
VCPKMT	13.75028571	6.943428571	6.624457143	6.509714286	23.02515714	5.7815	7.959040816	5.965928572
RNASEH1	9.895714286	8.511285714	5.518485714	9.143142857	4.934085714	10.96757143	9.297489796	10.62492857
ISCA2	8.609428571	12.641	5.622342857	7.321	7.157757143	6.805714286	9.412897959	11.04728571
TRIM52	6.943428571	7.508142857	4.862828571	11.0865	9.064028571	9.246428572	16.38553061	11.763
IPO4	6.943428571	10.12685714	4.551771429	7.750142857	13.3166	14.11078571	8.586	10.69178571
ZHX1	7.631142857	6.529714286	7.690942857	9.914142857	5.452114286	9.614857143	11.79753061	8.448428571
AUTS2	35.22528571	18.83214286	0.4708	12.25642857	0.597285714	4.485428571	0.437306123	6.470285714
MPZL3	0.539714286	0.465142857	3.676371429	1.775928572	48.79685714	8.454428571	3.68855102	7.326214286
EREG	0.077714286	0	78.02417143	0.039428572	0.582671429	0	0.055673469	0
TMEM39A	10.78342857	8.262142857	10.84468571	7.244357143	8.894014286	7.931	7.553714286	9.655357143
TBCEL	7.810571429	6.123142857	6.4946	20.53757143	3.625485714	8.268714286	11.83085714	10.99635714
CARD8-AS1	4.131857143	7.898857143	9.176857143	10.5125	22.55254286	7.057142857	3.182408163	8.353142857
BEX3	0.265428571	0.455428571	0.980657143	0.562571429	0.119642857	13.15542857	19.13846939	4.455714286
CXorf65	8.212	4.173714286	2.255028571	7.252857143	16.51278571	11.21921429	21.35379592	7.354285714
RRM1	5.389857143	5.377714286	3.312771429	8.948428572	2.4896	16.682	11.017	13.66457143
PIGK	5.337857143	4.758285714	3.986514286	11.92771429	5.358242857	11.155	12.34102041	8.9565
TRIM5	9.688142857	7.839857143	7.433085714	10.29064286	16.41351429	6.445214286	7.522040816	9.168142857
NIP7	5.905428571	8.411142857	3.872942857	9.943571429	6.642071429	12.1975	11.18873469	13.29464286
CD1D	3.794285714	13.544	56.60128571	0.010714286	4.2013	0.008428572	0.001918367	0
FAM160B1	5.871142857	3.216857143	7.577628571	6.358214286	27.20421429	8.806928572	5.070265306	8.586642857
FAF2	7.604571429	6.412428571	8.437028571	8.121	13.60011429	5.983142857	7.406326531	7.501714286
FARP2	26.919	21.26957143	6.822914286	3.322928571	5.901757143	3.337357143	3.078285714	2.414357143
PCED1B	2.412142857	5.401714286	0.252142857	3.684642857	0.9574	15.00464286	39.10863265	11.51128571
CINP	3.764571429	4.101571429	9.196085714	8.449928572	15.01968571	6.251285714	5.250244898	6.9505
OAS3	2.013285714	3.392857143	15.01402857	2.072714286	32.92904286	7.758714286	3.675387755	5.774785714
UBAP2	7.082857143	7.122571429	5.602885714	7.340714286	14.89354286	10.27928571	12.22920408	8.755071429
RPS6KA5	8.108857143	6.697428571	4.311342857	3.805071429	34.82808571	6.984285714	8.030918367	5.371142857
IMPAD1	5.831142857	4.281571429	11.78582857	12.71457143	3.2856	9.641214286	6.94455102	8.947571429
VPS18	7.357285714	8.846571429	7.770657143	9.826714286	11.4574	6.064857143	3.920142857	6.302571429
INO80B	10.27857143	7.508142857	9.611542857	8.016857143	10.76742857	6.584714286	12.00628571	7.853285714
GPD2	3.881571429	7.234	13.28811429	5.241785714	8.548742857	3.435285714	3.678714286	6.227857143
METTL14	7.810571429	7.375714286	6.845428571	6.495714286	10.48355714	6.539142857	16.29722449	7.307928572
COQ9	7.332571429	8.262142857	7.417428571	9.229357143	7.1213	6.768642857	8.152714286	7.771714286
PWAR5	13.45628571	7.302571429	0.983828571	2.559214286	0.180371429	11.98385714	31.43428571	9.146714286
LRRC8C	2.082285714	1.816857143	7.727771429	4.970214286	1.7509	25.97442857	15.8064898	16.50807143
PML	9.912571429	8.775428571	7.487342857	7.986642857	21.22191429	5.791642857	5.73244898	6.986642857
MTR	11.63814286	7.302571429	5.175114286	5.802857143	0.782457143	8.634214286	19.89769388	9.175571429
MTRF1	8.578714286	6.821428571	5.863085714	6.334857143	7.850428571	7.284571429	22.11432653	7.526571429
BLOC1S4	10.371	13.87657143	3.068171429	9.778285714	5.293442857	11.62771429	6.641408163	13.402
CDC5L	6.960571429	7.967571429	8.981914286	9.556714286	13.71441429	7.532357143	8.308204082	7.733928571
DAP	8.330142857	7.706571429	12.07345714	6.103357143	16.22145714	6.366928571	6.105408163	6.173714286
POU2F2	18.89742857	16.51714286	19.01728571	2.020142857	10.33215714	3.524571429	4.096387755	3.167214286
SLX1B	6.929142857	11.21542857	12.9726	6.062571429	12.17842857	7.017	5.684061225	4.864928572
SEC24D	4.194	3.135142857	12.97382857	7.725857143	18.7862	4.962428572	2.565489796	6.400357143
MAD2L1BP	8.126571429	9.334857143	7.340342857	7.081285714	12.10122857	7.102285714	6.388346939	5.948142857
XCL2	0	0	0.046628571	77.48857143	0.075457143	0.045571429	0.135693878	0.306285714
HCAR3	0.088857143	0	16.97897143	0.020285714	60.46751429	0	0	0
AGPAT5	40.66	11.86057143	3.198342857	3.350285714	1.145542857	4.896571429	3.65122449	4.908428572
CSNK2A2	9.434571429	6.98	9.553542857	7.658571429	3.7598	7.975214286	15.27253061	8.655
UAP1	4.428857143	7.722857143	4.153657143	21.1425	6.998085714	8.329	6.221816327	11.46285714
MIR937	7.825714286	12.563	7.423828571	18.59228571	2.420242857	10.849	3.793632653	11.21628571
ZSCAN29	12.91971429	12.54757143	7.031257143	12.19971429	7.184971429	4.577785714	5.919938776	10.32328571
SAP25	8.968714286	8.387714286	6.935	2.292142857	26.60677143	6.315785714	13.40012245	4.514785714
ALMS1	14.07571429	8.333142857	4.8394	9.418142857	1.302385714	9.962785714	15.305	12.42721429
BCOR	16.38085714	10.63428571	8.5324	8.748714286	8.503671429	5.560071429	5.593571429	10.66371429
PRPS2	11.788	10.43142857	6.403257143	7.046285714	4.167257143	8.677142857	9.644040816	7.369142857
CCR6	16.85328571	20.68714286	0.016285714	0.120571429	0.230585714	36.4	0.189612245	3.323928571
CMAS	5.840857143	4.871428571	8.813885714	7.431714286	1.685457143	10.18664286	6.149857143	9.982285714
ODF2	9.566571429	9.564857143	8.473857143	12.37514286	5.597114286	10.57307143	10.31359184	9.394714286
NOB1	10.493	14.22542857	6.078028571	9.297071429	0.143342857	13.81321429	9.817306123	10.609
MTM1	13.42571429	9.158571429	10.80337143	0.899714286	12.98835714	11.11064286	7.912938776	6.067428571
KANSL1-AS1	4.710714286	4.746571429	4.475657143	10.15314286	9.489928571	14.305	9.224204082	15.2295
NKIRAS2	3.945428571	5.102857143	19.96657143	5.9	10.29254286	5.402928571	3.100938776	4.465428572
LRCH1	13.91742857	5.930571429	5.274514286	4.713071429	4.793428571	3.855071429	4.80077551	3.797
PRPSAP1	6.318	7.926857143	8.456085714	10.84071429	6.0623	9.452714286	8.471428571	9.339785714
SGK3	5.224142857	1.421142857	18.99717143	5.2465	6.3625	6.693428571	6.464530612	5.645142857
RREB1	11.51228571	8.232428571	14.14251429	4.530428571	11.95355714	5.425214286	8.857632653	5.494214286
MIR29A	10.21428571	5.081	3.578914286	1.750857143	35.95958571	8.293642857	6.340755102	4.477
TOR1B	3.130857143	3.587142857	10.66842857	11.69114286	22.9981	5.028714286	2.827714286	6.428714286
CNP	4.847428571	10.22857143	11.88474286	12.30928571	7.066842857	5.691642857	5.873408163	5.607928572
ACAD10	13.80828571	9.832571429	7.718857143	4.760214286	10.71341429	6.294928571	13.4465102	5.485714286
LSS	6.124	7.954857143	3.631342857	14.80514286	0.8459	6.579	7.156612245	8.188
CWC27	8.670714286	8.468857143	7.4202	9.445785714	3.201342857	11.68571429	12.19591837	11.057
LOC105376805	11.02257143	6.98	13.37377143	11.72264286	1.671585714	4.388571429	9.288714286	5.297142857
ARMC10	5.110285714	6.097571429	9.291428571	6.693642857	6.234014286	7.861857143	8.178122449	7.552285714
PTER	3.808	3.881571429	4.701285714	10.02071429	2.369128571	7.046428571	8.151653061	4.887714286
RHOBTB2	16.63971429	30.35171429	2.208714286	4.390285714	0.440471429	0.787357143	0.908897959	1.4685
METTL21A	9.310428571	16.81928571	10.21725714	6.274857143	5.504971429	7.220142857	7.915632653	6.261214286
PIGN	11.49857143	9.871	7.938971429	6.570785714	7.102542857	7.289285714	10.74187755	6.392857143
STX6	5.027857143	5.346	11.63374286	8.502285714	16.36704286	5.365714286	5.664795918	6.483714286
C6orf120	9.672428571	7.29	7.2334	7.100142857	8.155457143	8.200428571	10.83069388	9.042428571
ZNF227	14.80428571	9.900857143	3.461457143	9.8105	7.378328571	7.412571429	12.05730612	8.952571429
GALNT2	10.478	6.612571429	14.06217143	8.536642857	8.198271429	4.706285714	4.302612245	5.362357143
JAGN1	11.40585714	9.447428571	7.179228571	9.078857143	6.004614286	9.9945	5.778714286	7.221285714
SLC25A13	10.16528571	7.938857143	15.51125714	4.513142857	13.02122857	6.068928571	5.451326531	4.750428572
SEC24B	9.688142857	6.227142857	9.064828571	5.726142857	15.40957143	5.905642857	13.05242857	5.984428572
C11orf80	35.81028571	21.92985714	0.185742857	2.911	0.521057143	4.655071429	2.762795918	3.580428572
MRPS31	6.85	8.750571429	4.158571429	10.513	4.827585714	9.805142857	14.52628571	13.16242857
CCND1	1.182428571	1.571714286	0.073428571	0.192857143	0.109585714	0.271857143	0.159877551	0.245642857
UTP3	7.217714286	11.65885714	9.058028571	9.891571429	2.080314286	9.267928571	6.361857143	11.90028571
EMC6	3.705571429	6.529714286	7.460628571	13.02442857	9.016971429	10.90407143	5.247265306	9.565
TRAF7	5.753142857	9.524285714	11.93134286	7.464214286	11.70394286	6.739857143	4.973142857	6.383428572
JDP2	0.62	2.537714286	31.07151429	0	27.38101429	0.133928572	0.017306123	0.027571429
CREB3	3.492714286	6.98	6.766742857	10.42014286	9.205742857	10.36471429	3.665040816	9.656714286
PIGX	2.837285714	3.166	7.920314286	7.876928572	32.08387143	6.028142857	3.735959184	4.516714286
KDM5B	9.262857143	6.874857143	6.247028572	5.775642857	24.1799	5.070571429	8.812571429	4.065285714
LINC00339	10.99514286	10.69671429	5.273942857	11.82692857	4.241885714	7.609214286	7.694938776	13.28164286
GTF2F2	9.706857143	8.655714286	8.888857143	5.296857143	10.74441429	6.6045	8.086408163	6.489428572
MIR29B2	5.858571429	16.98971429	7.5964	0.978857143	36.7955	1.968357143	4.703142857	1.416571429
C21orf91	4.912571429	4.657142857	6.247342857	11.11585714	12.82595714	11.589	10.43877551	14.952
VTA1	4.703428571	4.746571429	11.68031429	8.328857143	11.06915714	5.431714286	9.630653061	5.603214286
DNAJC9	7.379571429	11.474	2.500828571	9.333571429	3.7026	13.92342857	8.787102041	11.70971429
ZNF564	10.809	9.016285714	4.278914286	10.05507143	15.81802857	6.698571429	9.298734694	8.0705
MEF2D	5.871142857	8.436	11.58565714	6.765785714	22.84615714	4.868857143	5.650530612	7.043785714
MYOF	0.021142857	0.029428571	15.58491429	0.038	0.184714286	0.059714286	0.246204082	0.029142857
YIPF5	3.615428571	4.345285714	6.443742857	8.382142857	8.909471429	11.70578571	8.52644898	6.584428572
NSUN3	10.809	5.275142857	8.938514286	8.113428572	14.65448571	6.243	12.07042857	6.068714286
MFSD8	11.38014286	9.832571429	4.561371429	6.481142857	7.842585714	6.854	15.72881633	8.820142857
ARL6IP6	6.112	8.909714286	7.471942857	8.123642857	11.87878571	10.17514286	7.093632653	8.934928572
TSPAN4	1.426714286	0.383142857	12.55948571	4.389428571	0.103757143	0.599285714	0.728612245	1.082857143
PDHX	8.161714286	7.789714286	6.3074	7.240285714	6.202042857	9.668142857	11.90636735	7.076571429
L3MBTL3	18.63385714	11.61542857	6.129514286	6.330214286	6.9762	9.055857143	10.73485714	6.401785714
LOC100505771	14.78742857	9.403428571	2.3504	2.756142857	8.403914286	11.98221429	17.83140816	8.558142857
SAMD8	8.317142857	6.754428571	10.74125714	3.195428572	22.90127143	6.502714286	8.502244898	4.624142857
ABCA5	13.80828571	5.217714286	1.860114286	6.171714286	10.28268571	7.668214286	19.00753061	8.500928572
ORC3	10.371	12.13042857	4.574685714	6.674214286	8.179914286	9.300071429	12.15406122	8.333642857
ZNF195	14.29285714	7.490285714	6.589171429	7.305357143	2.962914286	5.965714286	18.42816327	7.091642857
RRNAD1	15.45771429	17.48428571	7.651114286	6.0165	10.51087143	4.263714286	4.794489796	4.436785714
CYB5R3	7.123857143	8.468857143	11.82011429	8.327571429	8.846928571	5.155	3.481693878	6.798714286
YRDC	6.360285714	11.28457143	11.76968571	6.873785714	8.765557143	11.91421429	7.100204082	6.97
PJA1	7.487857143	11.81085714	2.242914286	11.84385714	0.158557143	14.64428571	8.075734694	10.08935714
PRR5	1.728857143	3.751857143	0.257485714	29.12828571	0.517542857	8.131714286	3.297428571	24.4605
MIR22	0.306571429	0.948857143	18.81557143	5.668357143	33.97847143	4.811	0.50355102	2.597285714
ZBTB33	8.033142857	6.874857143	6.249514286	10.50092857	4.944457143	9.520142857	11.98438776	10.58342857
MTG1	15.03528571	17.02514286	4.585857143	9.3555	2.102557143	7.422571429	8.559734694	7.541
GGCT	3.683142857	5.253285714	6.7718	7.615785714	1.590328571	6.673428571	6.385918367	5.974571429
ADARB1	36.23957143	3.045714286	1.361028571	3.727142857	0.462128571	11.18335714	7.409346939	8.969857143
TXNDC5	36.17342857	8.154285714	6.129028571	3.110285714	2.258142857	2.474142857	4.684285714	2.886785714
TSC1	11.01085714	6.558857143	8.397542857	4.8465	11.53774286	5.006214286	17.54422449	4.957928571
RAB30-AS1	20.05542857	7.736857143	9.669914286	3.931071429	4.351371429	5.899071429	10.66567347	6.129214286
FBXO8	7.237714286	5.794	4.031428571	9.283714286	10.06761429	8.935	9.475897959	10.68492857
CCSER1	32.903	40.674	1.006057143	0.078	0.359	0.728	0.158816327	0.204
PCCB	4.582285714	7.093714286	7.173314286	11.87871429	2.936171429	7.202285714	6.060530612	7.591642857
MARCKSL1	16.62114286	10.04157143	8.236742857	5.755785714	20.4493	4.915071429	6.957653061	3.305357143
NAT9	10.35442857	10.20657143	11.05217143	3.003357143	5.826228571	7.302285714	16.46585714	4.777857143
PPP2R5D	5.066285714	6.572	7.504371429	12.82157143	7.543928571	10.44585714	7.185346939	10.29485714
CFAP97	7.027714286	8.050571429	2.745085714	10.315	0.2631	14.65971429	15.74730612	12.014
OPN3	22.34428571	14.22542857	9.542428571	2.363357143	1.108071429	1.129642857	1.761367347	1.969
SLC1A3	0.099142857	0	1.840142857	0	0.846128571	0	0	0
WDR19	25.41985714	10.98085714	3.589857143	3.095857143	8.565071429	3.632285714	11.46395918	3.073428572
HCFC1R1	3.077857143	5.885428571	7.8126	6.682071429	2.7069	4.837714286	3.037367347	4.096785714
LOC102723897	6.219571429	7.246428571	9.5778	7.221571429	11.1452	9.093214286	12.63530612	9.434071429
BZW2	6.146	9.476285714	8.043857143	5.950571429	2.334742857	11.47578571	17.0667551	7.775714286
SH3BP5L	4.752857143	5.775714286	7.211114286	7.676928572	23.68184286	4.828714286	5.086	5.625857143
NEDD1	5.996571429	5.217714286	5.463885714	11.90121429	7.569114286	12.04642857	13.2244898	9.909571429
LOC283922	16.58571429	10.54	5.6962	5.3505	10.94857143	4.294214286	11.92367347	6.686285714
C8orf33	11.61428571	10.42028571	4.450514286	9.850214286	1.086314286	10.352	9.307469388	10.08528571
HSPA1B	2.106428571	8.436	7.3308	7.210714286	17.6441	14.257	0.925346939	10.08914286
SMYD3	9.409142857	14.99271429	2.553371429	13.92592857	4.999014286	9.697642857	8.693163265	9.294285714
EEF1E1	6.904	9.109857143	6.159628571	6.311714286	1.187171429	13.094	11.27083673	12.152
TOP1MT	5.692428571	33.689	6.961028571	0.714857143	0.866028571	7.179714286	11.54108163	3.991
NLRP12	0.021142857	0	27.5792	0.010714286	44.05317143	0	0.003142857	0
USP6NL	30.36885714	27.239	5.130714286	0.310071429	5.353442857	1.080285714	2.039408163	0.150571429
HAPLN3	1.086428571	0.190857143	0.951971429	0.387857143	0.052771429	29.277	33.84153061	10.17171429
SFMBT1	10.46142857	12.77285714	1.427542857	5.004142857	1.080271429	21.94942857	14.53944898	6.367285714
SLC31A1	0.297714286	0.437571429	10.98842857	2.026642857	10.02398571	0.785785714	0.869755102	1.086428571
AKAP11	13.46814286	12.17742857	5.995542857	7.237571429	3.663714286	10.08385714	10.01210204	9.1415
TAF1C	12.62014286	8.647571429	14.24914286	6.483714286	5.454071429	6.198214286	11.02620408	8.526857143
DDX19B	7.980428571	7.666571429	8.878914286	11.34335714	4.387257143	8.364785714	9.263632653	8.425928571
GALNT6	3.781714286	1.069857143	8.8228	6.618714286	1.086142857	5.568285714	2.456122449	5.159071429
NDUFA8	3.310571429	6.158285714	7.2492	10.08242857	2.052728571	8.526428571	4.945673469	8.180571429
MED27	8.193142857	8.79	7.017914286	10.97907143	6.116642857	11.40121429	6.229408163	10.14692857
STARD4	5.495142857	6.278857143	6.338771429	14.29321429	0.497971429	5.690857143	2.969163265	6.133071429
BCL9L	4.164	2.614142857	3.068	12.63164286	2.609314286	13.89135714	16.53414286	19.79464286
TEX2	1.943	1.640428571	4.554228571	3.407428571	3.400457143	3.834142857	4.831530612	3.005
RPGR	9.357571429	4.718857143	9.863628571	2.491	34.4733	2.807714286	6.800163265	3.529428572
MT1X	0.412142857	3.045714286	9.994485714	9.420428572	0.780785714	15.30435714	9.724142857	17.30014286
PAX8-AS1	29.84	18.87771429	2.822685714	1.600785714	4.064114286	0.245142857	3.651877551	0.117428571
ZBTB14	9.15	5.870571429	5.207885714	10.18064286	2.821528571	9.784357143	16.51263265	10.62585714
WRAP73	8.827142857	10.74485714	8.571885714	7.421071429	12.36461429	7.377071429	6.885306122	8.933857143
CXorf56	7.838857143	9.383142857	9.140571429	8.815285714	6.963585714	8.936428572	7.177183674	8.585857143
DRAM1	1.809142857	2.236	19.22454286	0.716142857	12.44081429	0.308571429	0.405897959	0.826285714
RNGTT	9.032571429	6.546857143	5.673257143	10.12064286	9.438085714	8.396428571	11.55271429	10.17771429
SORT1	0	0	16.48265714	0.166	11.97067143	0.042642857	0.071	0.044571429
ELP6	10.03342857	7.462714286	4.0954	15.03478571	1.910571429	9.491428571	8.846591837	11.452
KYAT3	5.726142857	6.253142857	7.862771429	7.193142857	12.61085714	8.824357143	9.777612245	8.524428572
FMNL3	11.20328571	4.131142857	2.983	17.62257143	2.050914286	6.227857143	5.957591837	8.312071429
MIS12	9.409142857	8.668428571	4.462942857	10.09342857	4.390685714	10.06	14.40716327	9.119
TGS1	7.980428571	9.067714286	5.4936	8.246142857	7.340314286	9.832571429	12.19542857	10.73028571
TMEM55A	2.153857143	2.014	9.522228571	2.278857143	46.75082857	2.315785714	2.812857143	1.526857143
LLPH	3.420142857	4.542142857	11.49871429	8.043	13.36834286	6.598285714	10.37538776	5.7855
