AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
HNRNPD	0.0319018405	0.061769616	0.0716708318	0.0643731778	0.0606930883	0.0645076008	0.1392359005	0.0750919714	0.0639491086
HNRNPDL	0.1701431493	0.6837586454	0.6385219564	0.5127696793	0.6514455294	0.6668869795	0.8135839903	0.813784895	0.5178705951
HNRNPF	0.0396728016	0.1305747675	0.3004284184	0.2094460641	0.2133831132	0.2493060145	0.3169193451	0.1632763471	0.1653134678
HNRNPH1	0.0388548057	0.0608156451	0.0643520171	0.0710204082	0.0667241049	0.0609385327	0.0937537902	0.0716295174	0.0680505566
HNRNPH2	0.0122699387	0.0294538517	0.0641735095	0.0327696793	0.0600229753	0.055386649	0.073620376	0.0450119022	0.0401774504
HNRNPH3	0.0490797546	0.0945623658	0.1653873617	0.1304956268	0.1460846257	0.1529411765	0.1307459066	0.1326552694	0.1225412237
HNRNPK	0.0781186094	0.2870259957	0.5242770439	0.3465889213	0.4401684855	0.4388631857	0.5095209218	0.3671283272	0.3678747803
HNRNPL	0.0429447853	0.0465060816	0.0340949661	0.0387172012	0.0347501436	0.0401850628	0.0760460885	0.0480415494	0.0355737842
HNRNPLL	0.0032719836	0.0025041736	0.0282042128	0.0341690962	0.008137086	0.0331791143	0.0038811401	0.0126595975	0.0049384783
HNRNPM	0.1116564417	0.1799427617	0.3688861121	0.2809329446	0.3384070458	0.3370786517	0.3109763493	0.298528457	0.2699422449
HNRNPR	0.01799591	0.1150727403	0.1376294181	0.0886297376	0.1285659583	0.1287508262	0.1892055791	0.1384981606	0.0985184565
HNRNPU	0.0646216769	0.1779155736	0.1816315602	0.155451895	0.1721233008	0.1789821547	0.2699818072	0.2328500325	0.1468151
HNRNPU-AS1	0.0016359918	0.0060815645	0.0030346305	0.0050145773	0.0033505648	0.003172505	0.0072771377	0.004869076	0.0041851511
HNRNPUL1	0.045807771	0.0504412115	0.0786326312	0.1212827988	0.0549492629	0.0906807667	0.156337174	0.082882493	0.057922491
HNRNPUL2	0.0167689162	0.0124016218	0.009907176	0.0240233236	0.0089029294	0.0133509584	0.0235294118	0.0166630599	0.0160709802
HNRNPUL2-BSCL2	0	0	0	0.0001166181	0	0	0.0001212856	0	0
HOMER1	0.0008179959	0.0016694491	0.0068725455	0.0044314869	0.0044993299	0.006741573	0.012371134	0.0060592945	0.0047710722
HOMER2	0.000408998	0.0019079418	0.0002677615	0.0011661808	0.0004786521	0.0001321877	0.0013341419	0.0008656135	0.0010044363
HOMER3	0.0355828221	0.0004769855	0.0010710461	0.0019825073	0	0.0021150033	0	0.0002164034	0
HOMEZ	0.0044989775	0.0046506082	0.0092823991	0.0082798834	0.0078498947	0.0080634501	0.0069132808	0.0101709587	0.0071984599
HOOK1	0	0.0062008109	0.0030346305	0.0032653061	0.0028719127	0.0030403173	0.0021831413	0.0081151266	0.0050221813
HOOK2	0.0098159509	0.0257572144	0.0357015352	0.035335277	0.0388665518	0.0355584931	0.0194057004	0.0379787925	0.0452833347
HOOK3	0.0159509202	0.0228953017	0.0105319529	0.0146938776	0.0082328164	0.0115003305	0.0377198302	0.0199091106	0.0087051143
HOPX	0	0.0170522299	0.0670296323	0.138425656	0.0021060693	0.0756113681	2.118253487	0.191408786	0.0051895873
HORMAD1	0	0.0003577391	0	0	0	0	0	0	0
HORMAD2	0	0	0	0	9.57304231284702E-005	0	0	0	0
HOTAIRM1	0.0993865031	0.0127593608	0.0162441985	0.0225072886	0.0088071989	0.0146728354	0.0805336568	0.0289980524	0.0144806228
HOXA-AS2	0.0012269939	0.0003577391	0.0001785077	0.0001166181	0	0.0003965631	0.0023044269	0.0005410084	0.0003348121
HOXA1	0	0	0.000535523	0.0002332362	0	0.0006609385	0	0.0007574118	0.000167406
HOXA10	0.000408998	0.0001192464	8.92538379150304E-005	0	0.0002871913	0.0001321877	0.0139478472	0.0003246051	0
HOXA10-AS	0	0	0	0	9.57304231284702E-005	0.0001321877	0.0008489994	0	0
HOXA2	0	0	0	0	0	0	0	0.0001082017	0
HOXA3	0	0	0	0	0	0	0.0006064281	0	0.000083703
HOXA4	0	0	0.0003570154	0	0	0	0.0010915706	0.0001082017	0.000083703
HOXA5	0	0	0	0	0	0	0.0012128563	0	0
HOXA6	0	0	0	0	0	0	0.0003638569	0	0
HOXA7	0	0	0.0003570154	0	9.57304231284702E-005	0	0.0020618557	0	0
HOXA9	0.0012269939	0	0.0009817922	0	0.0002871913	0	0.0025469982	0	0
HOXB-AS1	0.0053169734	0.0059623181	0.0314173509	0.0285714286	0.0301550833	0.0327825512	0.0416009703	0.0266176152	0.0318071482
HOXB-AS3	0	0	0	0	9.57304231284702E-005	0	0.0001212856	0	0.000083703
HOXB2	0.009406953	0.0208681135	0.1501249554	0.1173177843	0.1111430213	0.1463317911	0.0835657975	0.0669768448	0.0867163305
HOXB3	0	0.0001192464	0.0011602999	0.0013994169	0.0004786521	0.0006609385	0.0018192844	0.0002164034	0.0010881393
HOXB4	0.0008179959	0.0032196518	0.009371653	0.0089795918	0.0061267471	0.0092531395	0.0191631292	0.0063838996	0.0041014481
HOXB6	0.0008179959	0	0	0.0001166181	9.57304231284702E-005	0	0	0	0
HOXB7	0.000408998	0.0001192464	0.0003570154	0.0004664723	0	0.0003965631	0.0020618557	0.0004328068	0.0004185151
HOXB9	0	0	0	0	0	0	0.0001212856	0.0001082017	0
HOXC4	0	0.0001192464	0	0	0	0	0	0	0
HOXC5	0	0	0	0	0	0	0.0004851425	0.0004328068	0
HOXD1	0	0	8.92538379150304E-005	0	0	0	0	0	0
HP	0.009406953	0	0	0	0	0	0	0.0001082017	0
HP1BP3	0.0384458078	0.0962318149	0.0815780079	0.0853644315	0.076009956	0.0749504296	0.1798665858	0.1474789007	0.0719008956
HPCAL1	0.0421267894	0.0500834725	0.1378971796	0.1170845481	0.110185717	0.1242564442	0.0784718011	0.0943518719	0.1101531765
HPCAL4	0	0	0.0053552303	0.0064139942	0.0027761823	0.0097818903	0.0002425713	0.0016230253	0.0011718423
HPD	0.0008179959	0	0	0	0	0	0	0.0001082017	0
HPDL	0	0.0003577391	0.0008925384	0.0004664723	0.0005743825	0.0002643754	0.0004851425	0.0007574118	0.0007533272
HPGD	0	0	0.0148161371	0.0088629738	0.0048822516	0.0163912756	0.0049727107	0.013525211	0.0120532351
HPGDS	0	0	0.0004462692	0	0	0	0.0003638569	0.0001082017	0
HPN	0.000408998	0	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0002643754	0	0.0001082017	0.000167406
HPRT1	0.009406953	0.0356546625	0.064441271	0.0566763848	0.0483438637	0.0584269663	0.0625833839	0.0612421554	0.0498032979
HPS1	0.0650306748	0.0691628905	0.0639057479	0.0559766764	0.0477694811	0.0564441507	0.0804123711	0.0595109284	0.0397589353
HPS3	0.0077709611	0.0196756499	0.0179400214	0.0106122449	0.012444955	0.0133509584	0.0308065494	0.0154728414	0.0137272956
HPS4	0.0065439673	0.0310040544	0.0240985362	0.0251895044	0.0276660923	0.0222075347	0.0264402668	0.0281324389	0.0225161128
HPS5	0.0040899796	0.0110899118	0.0039271689	0.0055976676	0.0022017997	0.0025115664	0.0055791389	0.0064921013	0.003682933
HPS6	0.0049079755	0.0053660863	0.0120492681	0.0100291545	0.0102431553	0.0084600132	0.0132201334	0.0075741182	0.0071984599
HPSE	0.018404908	0.0009539709	0.0042841842	0.0048979592	0.0021060693	0.0048909451	0.0004851425	0.0025968405	0.0018414665
HPSE2	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0
HPX	0	0.0001192464	0	0	0	0	0.0002425713	0.0002164034	0
HRAS	0.0245398773	0.0215835917	0.0361478044	0.0324198251	0.0253685621	0.0352941176	0.0406306853	0.0288898507	0.0221813007
HRASLS2	0.0008179959	0.0001192464	0.0011602999	0.0005830904	0.0003829217	0.0006609385	0.0196482717	0.0038952608	0.0019251695
HRASLS5	0	0	0.0001785077	0	0	0	0.0003638569	0.0001082017	0.000083703
HRH1	0	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
HRH2	0.0335378323	0	0.006069261	0.0101457726	0.0109132682	0.0079312624	0	0.008656135	0.01163472
HRH3	0	0	0	0	9.57304231284702E-005	0	0	0	0
HRH4	0	0.0002384927	8.92538379150304E-005	0.0001166181	0	0	0	0	0.000083703
HRK	0	0.0048891009	0	0	0	0	0	0	0
HRNR	0	0	0	0	0	0	0.0001212856	0	0
HRSP12	0.0044989775	0.0146673026	0.0173152446	0.0166763848	0.0183802412	0.0137475215	0.023771983	0.0242371781	0.0205072403
HS1BP3	0.0224948875	0.0155020272	0.0138343449	0.0135276968	0.010626077	0.0148050231	0.0235294118	0.0132006059	0.0088725203
HS2ST1	0.0008179959	0.0075125209	0.0078543377	0.0067638484	0.0069883209	0.0072703239	0.0103092784	0.0090889418	0.0073658659
HS3ST1	0.000408998	0.0259957071	8.92538379150304E-005	0.0001166181	0	0	0	0.0001082017	0
HS3ST3A1	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0
HS3ST3B1	0.0008179959	0.0009539709	0.0134773295	0.0101457726	0.0105303465	0.01440846	0.010430564	0.0081151266	0.0087051143
HS6ST1	0.0061349693	0.00262342	0.0012495537	0.0018658892	0.0009573042	0.0007931262	0.0054578532	0.0012984203	0.0018414665
hsa-mir-1199	0.0020449898	0.0002384927	0.0016065691	0.0024489796	0.0012444955	0.002247191	0.0055791389	0.0023804371	0.0008370302
hsa-mir-150	0.000408998	0	0	0	9.57304231284702E-005	0.0002643754	0.0001212856	0.0001082017	0
hsa-mir-335	0	0	0.0001785077	0.0001166181	0	0	0.0001212856	0.0001082017	0.000083703
hsa-mir-8072	0.0044989775	0.0132363463	0.0086576223	0.0089795918	0.0079456251	0.0072703239	0.0106731352	0.0087643367	0.0082865991
HSBP1	0.1427402863	0.0403052707	0.0494466262	0.0489795918	0.0357074478	0.0388631857	0.1093996361	0.0328933131	0.0379174688
HSBP1L1	0.0122699387	0.0125208681	0.0382898965	0.0248396501	0.0466207161	0.0343688037	0.0469375379	0.0420904566	0.0383359839
HSCB	0.0200408998	0.0375626043	0.0290074973	0.0242565598	0.0277618227	0.0239259749	0.0799272286	0.0355983553	0.0297145727
HSD11B1	0	0	0.0039271689	0.0060641399	0.0002871913	0.004494382	0	0.0003246051	0
HSD11B1L	0.0028629857	0.0047698545	0.0100856837	0.0093294461	0.0146467547	0.007666887	0.0064281383	0.0090889418	0.0106302838
HSD17B1	0.0028629857	0.0019079418	0.0017850768	0.0020991254	0.0010530347	0.0017184402	0.0075197089	0.0024886388	0.0020088725
HSD17B10	0.2192229039	0.1002861913	0.1618172081	0.1542857143	0.1190886464	0.1381361533	0.2	0.1690110366	0.1500795179
HSD17B11	0.0425357873	0.1060100167	0.1687790075	0.1274635569	0.1142063948	0.1241242564	0.2087325652	0.1847002813	0.1615468318
HSD17B12	0.0032719836	0.0163367517	0.0282934666	0.0162099125	0.0219222669	0.0182419035	0.0274105518	0.0229387578	0.0215953796
HSD17B13	0	0.0004769855	0.0001785077	0.0001166181	0	0.0001321877	0.0007277138	0.0001082017	0.000167406
HSD17B14	0	0.0019079418	0.0017850768	0.0008163265	0.0037334865	0.0009253139	0.0001212856	0.0025968405	0.0030970118
HSD17B3	0	0	0	0.0001166181	0	0	0.0001212856	0.0001082017	0
HSD17B4	0.0061349693	0.0170522299	0.0125847911	0.0079300292	0.0154125981	0.0112359551	0.0197695573	0.0077905215	0.0100443626
HSD17B6	0	0.0002384927	0.0006247769	0.0008163265	0.0007658434	0.0009253139	0.000970285	0.0016230253	0.0010044363
HSD17B7	0.0032719836	0.0164559981	0.0205283827	0.0159766764	0.0160827111	0.0179775281	0.0277744087	0.0160138498	0.0148154348
HSD17B8	0.0057259714	0.0193179108	0.0675651553	0.0681049563	0.0623205055	0.0631857237	0.0302001213	0.0840727115	0.0754164225
HSD3B7	0.0012269939	0.0003577391	0.0002677615	0.0003498542	0.0003829217	0.0001321877	0.0001212856	0	0.000167406
HSDL1	0.0053169734	0.0062008109	0.0069617994	0.0047813411	0.008137086	0.006741573	0.0090964221	0.0075741182	0.0070310538
HSDL2	0.0040899796	0.0110899118	0.0115137451	0.0053644315	0.0122534942	0.0104428288	0.0173438448	0.0130924042	0.0133087804
HSF1	0.0372188139	0.0639160506	0.0892538379	0.067638484	0.0669155658	0.0898876404	0.0485142511	0.0678424583	0.0590943333
HSF2	0.000408998	0.00393513	0.0219564441	0.0101457726	0.0259429447	0.0148050231	0.0126137053	0.0156892448	0.019251695
HSF2BP	0	0.0003577391	8.92538379150304E-005	0.0003498542	0	0.0007931262	0.0003638569	0.0004328068	0.0003348121
HSF4	0.0036809816	0	0.0008925384	0.0043148688	0.0003829217	0.0023793787	0.0003638569	0.0008656135	0.000167406
HSF5	0.000408998	0.0007154782	0.0014280614	0.0003498542	0.0008615738	0.0007931262	0.0001212856	0.0006492101	0.0005022181
HSH2D	0.01799591	0.0733365132	0.0138343449	0.0111953353	0.0108175378	0.0112359551	0.2049727107	0.0151482363	0.0089562233
HSP90AA1	0.3693251534	0.5428094443	0.5888075687	0.6396501458	0.4559640054	0.5510905486	1.2727713766	0.8768664791	0.6075165313
HSP90AB1	0.2249488753	0.4768662056	0.4321670832	0.3622157434	0.3664560597	0.3849306015	0.4525166768	0.5924042415	0.4661421277
HSP90B1	0.1357873211	0.1433341283	0.1776151375	0.2058309038	0.1306720276	0.1752808989	0.4865979381	0.2400995456	0.1315811501
HSPA12B	0	0	0	0.0002332362	0.0002871913	0	0.0001212856	0	0
HSPA13	0.0016359918	0.0027426663	0.007140307	0.0044314869	0.0051694428	0.0085922009	0.0059429958	0.0059510928	0.0041851511
HSPA14	0.0069529652	0.0189601717	0.0208853981	0.0158600583	0.0187631629	0.0177131527	0.033232262	0.0241289764	0.0171591194
HSPA1A	0.03599182	0.0016694491	0.0322206355	0.03696793	0.0122534942	0.0270984798	0.0226804124	0.0098463536	0.0050221813
HSPA1B	0.0008179959	0.0022656809	0.0040164227	0.0048979592	0.0023932606	0.0062128222	0.0010915706	0.0008656135	0.0018414665
HSPA1L	0	0.0004769855	0.0045519457	0.0032653061	0.0022975302	0.0038334435	0.00194057	0.0011902186	0.0015903574
HSPA2	0.000408998	0.0004769855	0.0017850768	0.0010495627	0.0017231476	0.0011896894	0.0006064281	0.0011902186	0.0005022181
HSPA4	0.0151329243	0.0324350107	0.0184755444	0.0148104956	0.0159869807	0.0187706543	0.0268041237	0.0155810431	0.015485059
HSPA4L	0	0	0	0.0002332362	9.57304231284702E-005	0.0001321877	0	0	0
HSPA5	0.0760736196	0.0959933222	0.1603891467	0.1390087464	0.1043461612	0.1940515532	0.4354154033	0.2720190435	0.0760860467
HSPA6	0.0110429448	0.0002384927	0	0.0002332362	0	0.0002643754	0.0032747119	0.0001082017	0
HSPA8	0.1664621677	0.2759360839	1.2401820778	0.9127696793	0.944572085	1.0857898215	0.8402668284	0.8718892015	0.8793002427
HSPA9	0.0200408998	0.038755068	0.0970189218	0.0623906706	0.0697874785	0.0695307336	0.1066100667	0.0719541225	0.0676320415
HSPB1	0.0666666667	0.1345098974	0.2784719743	0.3835568513	0.2975301551	0.2820885658	0.1075803517	0.413655053	0.4701598728
HSPB11	0.0208588957	0.0344621989	0.0475722956	0.0528279883	0.0392494735	0.0375413087	0.1227410552	0.0551828609	0.0446137106
HSPB6	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0
HSPB9	0	0	0	0.0001166181	0	0.0001321877	0.0001212856	0	0.000167406
HSPBAP1	0.0036809816	0.0048891009	0.0080328454	0.0071137026	0.0068925905	0.007666887	0.009460279	0.0071413114	0.0059429145
HSPBP1	0.026993865	0.0259957071	0.0467690111	0.0439650146	0.0395366648	0.0407138136	0.0493632505	0.0478251461	0.0414329957
HSPD1	0.03599182	0.0807297877	0.1714566226	0.1050728863	0.1343097836	0.12161269	0.0930260764	0.1533217918	0.1533439357
HSPE1	0.0572597137	0.0994514667	0.155837201	0.1884548105	0.1393834961	0.1405155321	0.2195269861	0.1759359446	0.2381350967
HSPG2	0.0008179959	0.0001192464	0.0003570154	0.0001166181	0.0004786521	0	0.0002425713	0.0004328068	0.0010044363
HSPH1	0.0040899796	0.0159790126	0.019814352	0.0180758017	0.0176143979	0.0155981494	0.0253486962	0.0282406406	0.0204235373
HTATIP2	0.0335378323	0.0473408061	0.0714923242	0.070787172	0.0515986981	0.0634500991	0.0690115221	0.0603765419	0.0451159287
HTATSF1	0.0143149284	0.0347006916	0.0836308461	0.0616909621	0.0670112962	0.0715135492	0.0776228017	0.065894828	0.0513099523
HTR2B	0	0	0	0	0	0	0.0001212856	0	0
HTR3A	0	0.0022656809	0	0	0	0	0	0	0
HTR3B	0.000408998	0	0	0	0	0	0	0	0
HTR3E-AS1	0	0	0	0	9.57304231284702E-005	0	0	0	0
HTR6	0	0	8.92538379150304E-005	0.0005830904	9.57304231284702E-005	0.0001321877	0	0.0001082017	0
HTR7	0.000408998	0	0	0	0	0	0	0	0
HTRA1	0.0024539877	0	8.92538379150304E-005	0.0001166181	0	0	0.0002425713	0	0
HTRA2	0.0147239264	0.0527068924	0.0398964655	0.0358017493	0.0325483439	0.0405816259	0.0479078229	0.035381952	0.0314723362
HTRA4	0	0.0002384927	8.92538379150304E-005	0.0001166181	0	0.0001321877	0.0001212856	0	0
HTT	0.0286298569	0.014786549	0.007140307	0.0116618076	0.0045950603	0.0063450099	0.015645846	0.0123349924	0.0079517871
HULC	0	0	0	0	9.57304231284702E-005	0.0001321877	0	0.0001082017	0.000083703
HUNK	0	0	0	0.0001166181	0	0.0001321877	0	0	0
HUS1	0.01799591	0.0294538517	0.029721528	0.029271137	0.0315910396	0.029742234	0.044633111	0.0392772127	0.0237716582
HUS1B	0	0.0031004054	0.0036594074	0.0050145773	0.0026804518	0.0050231328	0.0035172832	0.0037870591	0.0025947937
HUWE1	0.0196319018	0.0184831863	0.0111567297	0.0272886297	0.0085200077	0.0105750165	0.028987265	0.0264012119	0.015317653
HVCN1	0.0282208589	0.4075840687	0.0211531596	0.0083965015	0.0228795711	0.024322538	0.0378411158	0.0179614802	0.0210094584
HYAL1	0	0	0	0	0	0	0	0	0.000083703
HYAL2	0.0016359918	0.0022656809	0.007140307	0.0060641399	0.0029676431	0.005419696	0.0057004245	0.0019476304	0.0035992299
HYAL3	0.0016359918	0.0011924636	0.0035701535	0.0033819242	0.001818878	0.0026437541	0.0015767132	0.0019476304	0.0014229514
HYI	0.0024539877	0.0073932745	0.0218671903	0.0225072886	0.0172314762	0.0212822208	0.015645846	0.0085479333	0.0084540052
HYI-AS1	0	0.0003577391	0	0	0	0	0.0002425713	0.0003246051	0.000167406
HYKK	0	0.0005962318	0.0057122456	0.003148688	0.0063182079	0.0052875083	0	0.0044362692	0.0044362601
HYLS1	0.0024539877	0.0098974481	0.0110674759	0.0059475219	0.0080413555	0.0085922009	0.0137052759	0.0075741182	0.0061103206
HYOU1	0.0134969325	0.0048891009	0.0074080685	0.0155102041	0.0044993299	0.0095175149	0.027046695	0.0112529755	0.0060266176
HYPK	0.009406953	0.0062008109	0.0050874688	0.0057142857	0.0079456251	0.0062128222	0.013341419	0.0093053452	0.0065288357
IAH1	0.0376278119	0.054853327	0.0888968226	0.0997084548	0.0627991576	0.0848645076	0.099332929	0.0740099546	0.0686364778
IAPP	0	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
IARS	0.0012269939	0.0107321727	0.0205283827	0.0121282799	0.0157955198	0.0150693985	0.022801698	0.0151482363	0.0165731983
IARS2	0.008997955	0.0157405199	0.0342734738	0.0267055394	0.0288148574	0.0286847323	0.0470588235	0.0267258169	0.0216790826
IBA57	0.0049079755	0.0036966373	0.0040164227	0.0039650146	0.0046907907	0.004494382	0.0058217101	0.0050854793	0.0035155269
IBA57-AS1	0.0008179959	0.0003577391	0	0	9.57304231284702E-005	0.0002643754	0.0003638569	0.0001082017	0.000167406
IBTK	0.0016359918	0.0118053899	0.0116029989	0.0086297376	0.0080413555	0.0107072042	0.023771983	0.0151482363	0.007784381
ICA1	0.0008179959	0.0003577391	0.0091931453	0.0087463557	0.0020103389	0.0171844019	0.0099454215	0.0018394287	0.0011718423
ICA1L	0	0.0019079418	0.0011602999	0.0008163265	0.0014359563	0.0010575017	0.0066707095	0.0023804371	0.0023436846
ICAM1	0.0425357873	0.0011924636	0.0031238843	0.00303207	0.0014359563	0.0025115664	0.0105518496	0.003462454	0.0012555453
ICAM2	0.0916155419	0.1014786549	0.269278829	0.2487463557	0.1881102814	0.253139458	0.3058823529	0.1314650509	0.1410395915
ICAM3	0.1595092025	0.3039589793	0.5621206712	0.5306122449	0.4256174612	0.5483146067	0.5161916313	0.4573685349	0.3984263832
ICAM4	0.0200408998	0	0.0024098536	0.0013994169	0.0004786521	0.0018506279	0.0004851425	0.0009738152	0
ICAM5	0.000408998	0	0	0.0001166181	0.0001914608	0	0.0002425713	0.0001082017	0
ICK	0.0040899796	0.00787026	0.0022313459	0.0036151603	0.0026804518	0.0037012558	0.0179502729	0.0082233283	0.0028459027
ICMT	0.0073619632	0.0042928691	0.0095501607	0.0090962099	0.0050737124	0.0079312624	0.015645846	0.0094135469	0.0066962417
ICOS	0	0	0.0240092824	0.0178425656	0.0235496841	0.0204890945	0.0004851425	0.006924908	0.0082028961
ICOSLG	0.0102249489	0.0306463153	0.0023205998	0.0022157434	0.0013402259	0.0021150033	0	0.0010820169	0.0015066544
ICT1	0.0404907975	0.0289768662	0.0585505177	0.0531778426	0.0467164465	0.0479841375	0.0568829594	0.0480415494	0.0472085042
ID1	0.2208588957	0.0098974481	0.0083006069	0.012361516	0.0110089987	0.0128222075	0.0179502729	0.0159056481	0.0092910354
ID2	0.3398773006	0.0021464345	0.2640128526	0.318483965	0.2065862531	0.1684071381	1.1354760461	0.5115775806	0.3484556793
ID3	0.0474437628	0.0835917005	0.1086219207	0.0643731778	0.1116216734	0.1231989425	0.0014554275	0.0525860203	0.0763371558
IDE	0.0012269939	0.0016694491	0.003837915	0.0038483965	0.0019146085	0.003172505	0.0040024257	0.0038952608	0.0025110907
IDH1	0.0044989775	0.0090627236	0.0049982149	0.0053644315	0.0044993299	0.0052875083	0.0151607035	0.0046526726	0.0044362601
IDH1-AS1	0.0012269939	0.0003577391	0.0004462692	0.0005830904	0.0008615738	0.0003965631	0.0025469982	0.0011902186	0.0011718423
IDH2	0.0490797546	0.0537801097	0.1248661192	0.1078717201	0.0801263642	0.1007270324	0.1837477259	0.1176152348	0.069640914
IDH3A	0.0073619632	0.0193179108	0.0262406283	0.0132944606	0.0211564235	0.0260409782	0.0220739842	0.0157974464	0.015401356
IDH3B	0.0793456033	0.1074409731	0.147001071	0.109271137	0.1287574191	0.1218770654	0.1691934506	0.1397965808	0.1177701515
IDH3G	0.108793456	0.0729787741	0.1607461621	0.1218658892	0.120811794	0.1381361533	0.1600970285	0.1249729496	0.1031221227
IDI1	0.0290388548	0.068328166	0.0498036416	0.0462973761	0.0402067777	0.051817581	0.1682231656	0.0471759359	0.0364945175
IDI2	0	0	0	0	0	0	0.0001212856	0	0
IDI2-AS1	0	0.0001192464	8.92538379150304E-005	0.0001166181	0	0	0.0001212856	0	0
IDNK	0.0040899796	0.0168137372	0.0211531596	0.018425656	0.0158912502	0.0244547257	0.0452395391	0.0262930102	0.0212605675
IDO1	0.0020449898	0	8.92538379150304E-005	0	0	0	0	0	0
IDS	0	0	0	0	0	0.0002643754	0	0	0
IDUA	0.0053169734	0.00262342	0.0084791146	0.0078134111	0.0071797817	0.0058162591	0.0044875682	0.0068167063	0.0070310538
IER2	1.4278118609	0.5753637014	1.8230096394	2.2268221574	1.744112579	2.2719101124	1.3301394785	1.0746591647	1.6515443207
IER3	0.0838445808	0.0005962318	0.0101749375	0.0104956268	0.0090943902	0.0128222075	0.0162522741	0.0101709587	0.0096258475
IER3IP1	0	0	8.92538379150304E-005	0	0	0	0	0	0
IER5	0.0781186094	0.0686859051	0.0307033202	0.0578425656	0.0156997894	0.0555188367	0.1893268648	0.0555074659	0.0202561312
