Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
S100A5	0.965795	1.37946	1.6335	3.06553	2.493	2.88191
JAKMIP1	1.82089	2.41456	1.29419	2.59284	1.96121	2.33423
NATD1	1.14369	1.2969	2.12476	2.52081	3.3261	2.00336
ZGLP1	1.92785	3.24789	1.62425	3.21776	0.734533	1.66316
ERICH2	1.61578	0.916393	3.0297	2.02472	2.22987	2.59113
GPRASP1	1.97114	2.21473	1.31328	1.40923	2.95646	2.53838
DDR2	1.56827	0.882636	4.04485	0.574885	3.10164	2.22317
BRDT	2.39869	2.67186	0.846725	1.44599	2.92361	2.10758
CBLC	0.261831	0.765809	3.35846	3.23204	2.57544	2.19506
CATIP	1.7966	2.07992	2.58234	1.83317	2.29859	1.78399
GPX2	2.46416	1.88885	1.73267	1.37015	3.29558	1.61922
PRKG1	1.53664	1.07401	3.48552	2.03177	1.89766	2.34175
DGKG	3.62687	3.2927	1.54324	1.30988	0.878275	1.71464
CBX3P4	0	0.39177	10.4389	0	0.568367	0.964007
INAFM1	0.68048	0.995457	2.62251	2.6315	2.92392	2.50151
CYP4F11	1.25093	1.01474	2.45483	2.15807	2.98808	2.47091
EML6	1.79802	1.39975	3.00728	1.31603	3.00873	1.8007
GTF2IP7	1.33521	1.9329	2.75116	1.25624	3.32812	1.71843
WNT5A	1.85781	1.99388	1.18397	0.87644	2.84885	3.5576
NRG1	3.49395	3.54166	0.736798	1.27675	1.26005	2.00544
SNRPGP5	2.36401	1.6595	3.46341	0	3.92946	0.896228
SEC14L6	1.62328	1.7062	1.02723	1.61658	3.66473	2.67144
OR7E14P	1.34956	1.1352	1.96249	2.10689	3.04384	2.70515
P2RX5-TAX1BP3	1.79234	2.04366	1.94844	1.75475	2.42869	2.33493
DYDC2	1.37964	1.98411	1.71215	3.06026	1.39185	2.77284
SGK2	1.42986	0.973362	2.29257	2.27271	3.33612	1.98962
TRAJ22	3.82455	0.786245	0	0.288597	6.37249	1.02081
IQSEC3	0.639882	1.00109	3.13638	2.73778	2.14467	2.62325
BANF1P3	1.45929	2.225	4.10371	2.08032	0.797618	1.61145
TRAJ40	0.766086	2.35222	2.1512	0.985564	2.36321	3.65525
BNIPL	1.19275	1.57465	2.65713	2.78675	2.25994	1.79087
TRAJ5	2.48953	0.826094	0	3.6107	3.67177	1.66366
BHLHB9	1.46832	1.88357	2.27454	2.17717	3.00702	1.44615
CHP2	2.45827	2.09168	1.53692	1.4791	2.97546	1.70095
TICAM1	0.919212	1.2131	1.93606	2.66495	2.99168	2.51706
KLHL26	1.6837	1.56797	2.1283	2.10612	3.02472	1.73021
MINOS1-NBL1	3.99555	2.55147	1.18926	2.68609	0	1.81426
MAGOH2P	2.85403	1.51724	1.55363	1.55997	2.38586	2.35544
IQCA1	1.70912	1.05729	2.08535	2.31566	2.64055	2.41377
RIMKLA	2.00338	1.49605	2.15762	2.38639	2.42459	1.74458
TTLL10	0.929722	1.39088	4.51057	2.3074	0.958947	2.11213
SLC1A6	1.65815	1.88495	2.19829	1.81407	2.70074	1.95311
RPL5P8	0.215764	0.0766108	11.0832	0.21505	0.224412	0.393029
SERTM1	2.41202	1.45497	1.75972	2.03234	2.40657	2.14177
MAGED4	1.10576	1.50657	1.78421	2.78752	2.86703	2.15543
SLC6A16	1.72457	2.79397	1.1152	1.57869	2.56379	2.41847
TRAJ29	0.766907	0.945468	0	0	8.80954	1.66366
ZFP42	1.83022	1.90321	1.80744	1.40272	3.17195	2.06719
RAB3B	1.37453	1.247	1.97647	2.18599	3.27537	2.11597
NAP1L3	2.03178	1.9639	1.59401	2.33663	2.04381	2.20431
LYPD1	1.12507	1.0381	1.5075	2.78364	2.70428	3.01097
SPDYA	1.91495	1.80822	2.08363	1.30784	2.90194	2.1507
RPS3AP42	0	0	12.1665	0	0	0
RIN1	0.599229	1.41772	2.32929	1.66414	3.27259	2.87924
WNT11	0.759518	0.612687	2.40694	2.56546	2.96689	2.84884
NXF3	3.52441	3.09697	2.34869	1.33479	0.835942	1.01554
PDLIM1P4	3.29639	1.85339	2.47229	1.63035	1.68082	1.2203
CPNE7	1.12027	1.15625	1.48877	2.31258	2.7322	3.34123
CLNK	1.22464	2.3786	2.65767	1.52026	2.4067	1.96211
CELA2A	1.60334	3.11357	2.69473	1.27621	1.36007	2.09122
ZMAT4	1.75694	1.70839	1.70688	2.39358	2.60536	1.96738
THEM5	1.24834	1.50992	2.1448	2.21053	2.24417	2.7803
B3GNT8	0.868178	1.4506	3.41446	1.2506	2.45663	2.6891
GUCY1B3	1.58325	1.42018	1.98583	2.13049	2.63481	2.37053
C19orf44	1.88328	1.21644	2.38765	1.8926	2.46265	2.27638
EVA1B	0.558282	1.0048	1.60341	2.74198	3.6338	2.57563
MROH8	1.68746	1.81083	2.21252	2.45206	1.60507	2.34985
CCDC148	1.73306	2.59674	2.02181	1.25879	2.54427	1.95791
AKR1C1	2.21482	2.37087	1.94747	1.91609	2.32397	1.33609
LRP5L	1.06259	1.43031	2.71423	2.12069	2.89537	1.88168
GRIA1	2.74961	2.90531	1.30471	1.53477	2.47005	1.13502
P2RY2	1.87344	1.23963	1.96673	2.37721	2.79094	1.84952
MS4A2	2.22568	2.36569	2.93004	1.08448	1.93532	1.54722
PDE3A	1.76152	2.04328	2.5735	2.50239	1.923	1.27179
MDGA1	0.569318	0.402278	2.48925	3.849	3.20191	1.56188
RPS24P8	1.48274	1.12646	2.09905	3.31106	1.95049	2.09713
ZNF30	2.60868	2.00995	2.09674	1.86992	1.71395	1.75989
CTF1	1.02809	1.44057	2.1851	2.83598	2.24144	2.29546
SLC46A2	2.32579	2.70865	1.77197	2.37675	1.33058	1.49312
CNBD1	2.0247	2.13484	1.84905	0.708019	3.09144	2.19655
CAMK1G	0.405963	0.388438	0.810845	0.64887	5.89232	3.85556
SETD1B	1.29883	1.2765	1.79889	1.54865	4.24786	1.82471
CTSE	1.43424	1.44795	0.850976	1.05967	3.61643	3.58391
CEACAM19	1.7419	1.94571	2.24231	1.89606	2.27454	1.88236
IL12A	1.56729	1.19975	2.8009	1.37324	2.47782	2.56248
PTTG4P	2.28964	1.08817	1.81697	0.499086	3.16772	3.10906
TMEM229B	1.77514	2.17329	2.09138	2.23263	1.78462	1.91158
HNRNPA1P49	2.33164	2.01367	2.29122	1.37899	2.23189	1.7177
RPL39P26	2.32984	1.38526	1.68962	1.74981	3.12401	1.67398
PYCRL	0.80815	1.17793	2.65483	2.69824	2.63973	1.97039
TMEM17	2.29075	1.46545	1.98632	1.73186	2.30617	2.16586
TCF24	1.23247	1.06303	1.96576	2.5199	2.2731	2.88236
NOS1AP	0.750485	1.16755	1.85534	2.0882	3.72595	2.34022
DGCR6	2.63627	1.98174	1.18864	2.07053	1.60349	2.44619
RPS12P20	2.42896	1.65225	2.20168	0.217053	2.73223	2.69183
RPL7P1	1.63532	2.52081	1.11565	1.95304	0.827302	3.87091
SMOC1	1.45483	2.18458	2.00336	1.96184	1.95381	2.35795
ATP5G1P7	0	0	11.9114	0	0	0
FAM227A	1.19558	1.35768	2.94243	1.54843	2.62048	2.23834
TRPV4	2.238	2.59842	2.2196	1.8711	1.70017	1.26274
SLC29A4	0.748145	1.32327	1.87236	2.87654	3.14906	1.91768
LRRC75B	0.743044	1.71691	2.65007	2.97628	1.85344	1.9405
FTH1P3	1.62788	2.01398	2.67237	1.74712	2.26586	1.54748
SALL2	1.36841	1.30311	2.18543	1.64668	3.20049	2.16407
ART3	2.45882	2.09003	1.34691	1.44231	2.58175	1.93812
FTLP6	1.06311	1.4557	3.14673	0.68398	3.27967	2.22424
P2RY6	1.88741	1.90962	2.01388	1.55731	1.60397	2.85654
MIA2	1.79499	2.19051	2.53228	0.627725	2.84118	1.84088
SYNC	1.042	1.65748	1.89885	2.52035	2.50846	2.19843
GNAO1	0.468257	0.370955	8.85998	0.508163	1.04155	0.566063
TRAJ21	1.10465	0	0	0	6.11571	4.59374
TSACC	2.60443	1.83884	1.34161	1.96832	2.35039	1.70973
TRAV3	1.97545	2.07503	1.94166	1.31681	2.27259	2.22821
EPB42	1.97698	1.38334	0.797563	2.15323	3.30965	2.18892
C15orf62	1.38236	1.44287	2.46662	2.55847	2.29436	1.65656
USP9YP21	1.59362	2.32919	2.88392	1.95905	1.46405	1.56303
SENP3-EIF4A1	2.24161	2.23495	3.04047	0.683627	2.01864	1.57318
OAZ3	2.04067	1.8199	1.77443	1.2098	2.37799	2.56905
ADGRG5	1.64549	2.25664	1.85666	1.82058	2.1364	2.07544
ZNF540	1.59939	2.45178	1.79873	1.77739	2.18277	1.98043
STAP1	2.84948	2.29025	2.03534	1.32574	1.46805	1.8092
KIAA1324L	1.73757	0.980843	2.9121	1.08152	2.37105	2.69116
IGHV1-69-2	0.384967	0.617	4.98862	2.5055	1.5156	1.753
UBA52P8	1.08367	1.38982	3.39542	1.06614	3.14243	1.68035
XCR1	1.86293	3.20291	2.54045	0.694153	1.0921	2.36447
PPFIA4	1.39501	0.644902	4.96585	1.90299	1.67833	1.15846
ABCB4	1.47537	2.13663	4.07158	1.22111	1.17696	1.66141
MARK2P8	2.59941	2.2009	1.11161	0.353037	4.05895	1.41789
BATF2	2.07725	2.90278	1.66775	1.82153	1.69084	1.57782
SERF1A	1.98787	2.59681	3.14434	1.23697	1.00537	1.76602
ZHX1-C8orf76	2.22691	2.95039	1.8061	0.883097	1.99554	1.87276
TRBV15	3.92138	2.07276	0.527735	1.64742	1.92234	1.63866
ENHO	1.4175	2.15497	1.84599	2.52313	1.58126	2.20741
FAM133DP	2.86923	1.13797	0.778272	0.969056	4.62693	1.34808
ANKRD23	1.2005	1.85543	2.58841	2.21604	2.0992	1.76761
DYNAP	2.35737	2.1554	1.43643	1.14842	1.91859	2.70685
PALM3	0.88111	0.843122	1.75641	3.05821	2.45104	2.73276
GPANK1	1.5012	0.898279	3.03409	2.16748	2.59855	1.52254
C1QBPP2	0.212597	0.301635	10.8913	0.237133	0	0.0773845
ASAH2	0.731231	1.57906	1.10675	3.89356	1.10752	3.29356
TNNI1	0.838041	1.12387	3.34293	4.92222	0.732117	0.740389
PAEP	1.36026	2.67822	1.14791	1.06949	3.46351	1.97822
TM4SF19	1.21771	1.44002	3.16379	1.81819	1.94442	2.11082
SOX5	2.19953	1.23212	2.573	1.51928	1.97733	2.18854
ABCC6	2.08657	1.64695	1.5479	2.23531	2.43385	1.73721
GPC3	1.63425	1.35592	0.890226	0.967003	3.44043	3.38866
MMP12	1.00094	0.95012	2.23363	1.89164	2.51027	3.0892
B4GALNT1	1.07878	1.19529	3.20854	2.68796	1.94392	1.5604
ABHD16B	1.56596	1.83383	2.71454	2.01056	1.64865	1.90118
CA5A	1.6465	1.91181	1.39644	1.99931	2.74113	1.97951
SLC13A3	1.03891	1.19444	2.32203	2.09164	2.82961	2.19129
C17orf51	1.12109	1.76702	2.46276	2.48121	1.88176	1.94506
CLEC1B	3.4076	2.75115	1.31517	1.54392	0.968724	1.67156
RANP8	0	0.0908157	11.4817	0.0846766	0	0
HIGD1AP16	1.50975	1.60948	2.18563	0.980081	3.08079	2.27732
LIMS3	0.573033	0.622679	2.75081	0	4.8443	2.84763
TRAV26-2	1.46988	2.65848	1.0065	2.52243	2.96762	0.996894
PP2D1	2.14173	1.74226	1.25509	0.804733	3.53177	2.14322
LENG1	1.39161	0.962207	2.85932	2.20066	2.41384	1.78837
ZFP3	2.58191	2.3529	1.80115	1.66505	1.65566	1.55854
RGS9	0.995919	1.95433	1.7283	1.62936	2.8606	2.44516
TRAJ9	0	4.68368	0	3.02152	2.92284	0.98505
FNDC4	1.36437	1.3521	1.65051	1.98255	2.26345	2.99455
NPM2	5.07521	1.04894	1.01936	1.35731	1.49696	1.59352
TRPV3	1.11016	1.5717	2.3513	1.53138	2.73077	2.29146
TRBV11-3	1.12448	1.84235	1.90127	2.27417	1.93605	2.49482
EEF1A1P11	1.64113	1.12026	3.74248	1.33285	1.8922	1.83668
NKAIN1	1.21558	0.99216	4.08486	2.52568	1.71156	1.03487
CACNA2D1	1.38795	0.733646	1.98716	0.774895	3.04191	3.63837
SNAPC4	0.980315	1.27548	3.17849	2.12254	2.27336	1.73131
GTF3AP2	0.930851	1.49213	2.79916	0.452657	4.26912	1.61015
KLRC4	1.7441	2.9724	1.53052	1.86859	2.35905	1.07655
DMC1	2.7292	2.06708	1.45346	1.31722	2.95499	1.02814
CDH17	1.54157	2.01741	2.3224	1.44218	2.41987	1.80491
RHBDL2	2.08498	1.53962	1.35779	1.54117	2.56603	2.4517
SPIN4	2.09111	1.7147	1.30589	1.90465	2.74285	1.77591
HSPE1P10	1.70702	2.99629	1.46907	0.969011	2.66004	1.72937
HYDIN	1.5586	1.37248	2.17381	1.27554	2.64608	2.49437
TRAV8-2	1.18471	2.07771	1.18047	2.00548	3.45772	1.60846
TRAJ45	1.12564	0	0.992967	5.8007	1.67085	1.92421
ZNF2	1.41567	1.66325	2.21777	1.91201	2.24408	2.05218
ASTL	0.780122	0.503826	1.59939	1.65435	3.38679	3.58009
NUTM2D	1.13455	1.58461	2.05459	1.52791	2.93889	2.26378
ADH1C	1.28523	1.47745	2.20321	2.50246	1.80545	2.22063
TRAJ48	2.92155	0.776002	2.03919	1.74613	0	4.00443
POPDC3	1.04905	0.846732	2.56489	2.66703	2.02376	2.32461
GTF2IP11	2.00204	2.47327	0.696355	1.90933	2.28065	2.10459
ADGRE4P	2.99574	2.80194	1.57057	0.927516	1.71584	1.45298
RAG1	2.01594	1.19338	1.03034	2.19954	2.45436	2.56031
DNAJC5B	3.13278	3.66371	1.48256	1.01325	0.93227	1.22913
ARHGAP33	0.425589	1.9552	1.81557	1.13147	3.75761	2.36783
NPM1P52	0	0.0728346	10.9458	0.136219	0.142269	0.149439
HECW2	2.26862	1.37746	0.620804	1.25441	3.12128	2.8025
ZNF812P	2.26609	1.58435	1.26171	1.25809	2.8948	2.17648
F2RL3	1.50118	1.49204	2.62864	1.94905	2.28978	1.5705
MYO15A	1.62351	1.5455	2.04804	1.63263	2.56178	2.01323
THNSL2	1.82457	1.21188	2.77716	1.34004	2.44458	1.82482
RPS12P26	1.23559	2.20015	1.75631	1.61869	2.33539	2.27429
PDE4A	1.16927	0.87912	2.29669	1.66625	3.99503	1.39664
LGR6	0.214909	1.67754	1.97317	2.69206	1.80092	3.04394
ZNF630	1.88362	1.24991	1.4647	1.72118	2.45243	2.62618
TDRD6	2.72854	2.40043	1.26931	2.19978	1.29394	1.50507
AK4P1	0	0	4.80048	3.31222	1.84858	1.43045
CKLF-CMTM1	0.10664	1.05842	1.69982	2.72317	3.47595	2.32718
ULK4P3	2.75253	1.9421	1.98051	2.31327	1.12002	1.2817
LAP3P2	3.59945	2.79598	1.43304	1.51206	1.10296	0.946113
TRIM6	1.57201	3.42394	1.30762	1.28588	1.68894	2.1031
RSPH10B	1.67344	2.15459	1.86153	1.13898	2.86221	1.6901
HDX	2.95221	2.7702	1.40144	1.94894	1.39422	0.905959
GPR173	2.25186	0.986296	2.82605	1.40403	1.68694	2.21247
PAQR6	1.07253	1.58545	2.10986	1.5603	2.41401	2.62204
DLX1	0.937125	0.973696	2.72556	2.83993	1.63108	2.25592
SLC35E4	0.701514	1.27315	2.48377	1.89948	2.73974	2.2652
AR	2.14918	1.85302	1.85424	2.03708	2.18136	1.2869
LRRFIP1P1	1.76237	1.79777	1.98121	1.83229	2.21643	1.76803
ANKRD18B	0.28837	0.646764	3.30471	0.385814	3.53391	3.19637
CHST12	1.42426	1.8778	2.14081	2.28551	2.06569	1.55856
C4BPAP2	1.95731	1.94094	2.13118	1.93416	1.55842	1.82292
TP63	1.51372	1.37485	2.65306	1.76337	2.27365	1.75919
FMO1	2.22948	0.872511	0.699308	0.743612	3.45763	3.3352
RASL11B	1.62553	1.44806	2.17421	2.58087	2.09501	1.41188
C11orf70	2.60332	1.10615	1.67218	1.43968	1.19972	3.30805
ALDH8A1	1.89185	1.39096	1.66271	1.54271	2.50043	2.33437
NT5M	1.26106	0.59453	4.44299	1.63298	1.88402	1.50565
FBLN7	1.18572	1.50121	2.08311	2.08664	2.23515	2.22776
TRAJ30	2.42181	1.1663	1.12692	0	5.03092	1.57357
FAM200A	1.86963	1.72983	1.97901	2.34138	1.39639	1.998
JAM2	1.90721	1.68879	2.61965	0.799068	2.02807	2.2704
SOSTDC1	1.63435	1.58686	1.74789	2.84581	1.69775	1.79999
KIAA1257	1.50305	1.49696	1.36831	1.77884	2.87499	2.2831
FGF18	1.27302	1.51135	2.4266	2.76502	1.69617	1.63116
KLRC3	2.83374	1.67653	1.11292	1.66427	1.86168	2.13514
TRAJ43	0	1.81067	1.51637	1.95849	4.12376	1.87287
TRAV25	1.23187	3.09063	1.32132	1.56806	1.85633	2.21273
NEB	2.33647	2.19217	1.20797	1.20947	2.45188	1.87679
CDC42BPG	0.39661	0.739792	3.07118	2.00184	3.25005	1.81334
FAR2P1	1.56541	1.06375	1.62315	3.85894	1.92428	1.23466
ASS1P12	0.966726	1.90722	1.86491	1.8316	2.24902	2.44644
FAM150A	1.23419	0.984846	1.58874	2.59381	2.06596	2.79815
C16orf45	1.80171	2.83166	1.16745	1.61692	2.54535	1.27883
TP53TG5	1.51027	2.4944	1.62746	1.73265	2.42525	1.45163
RASA4CP	1.18176	1.60722	1.95014	1.97886	2.77023	1.74493
LRCH2	1.94507	1.31636	1.88074	1.84988	2.10265	2.13272
NPIPB9	1.49564	2.68248	0.613365	1.9151	3.23282	1.28794
TRGV7	2.06515	1.85221	0.722794	3.08149	2.38021	1.12435
FAM60DP	4.21418	2.08681	0.805913	0.744698	1.49924	1.87391
ZNF467	2.02434	1.97872	2.26714	1.79167	1.72374	1.43791
FDXR	0.896554	2.71377	2.46387	1.65012	2.04112	1.44866
FAM161B	1.75803	1.66777	1.9144	1.97709	2.43965	1.45701
KIF24	2.10846	1.53683	1.63702	1.77129	2.34426	1.80813
C19orf57	0.948202	0.962068	2.13371	2.63544	2.44337	2.07737
AK3P5	2.65622	1.98374	0.375368	0.394302	3.88409	1.89716
AHDC1	1.0116	0.782992	2.5988	1.74868	3.33892	1.70531
TCF7L2	1.64692	1.65445	1.79868	0.733439	2.85596	2.46574
KCNC2	0.59724	1.68262	0.89895	1.85647	3.62633	2.48758
RNASEK-C17orf49	1.39719	1.86393	2.17603	1.48244	2.26721	1.95516
ZSCAN20	1.761	1.70833	2.16587	1.6702	2.38853	1.43993
TMIE	0.557437	0.948451	1.91137	2.64479	2.67335	2.39484
ZNHIT2	0.339756	0.392625	3.03535	3.24886	1.96147	2.15051
EPPIN	2.54304	1.90937	0.960562	1.29812	2.71039	1.70707
LIPH	1.08026	1.12706	1.83408	1.82967	3.37268	1.88289
TMEM86B	0.727723	1.5766	2.83868	1.43734	3.13302	1.4043
GOLGA6L4	1.35014	1.66323	1.5888	1.39644	2.47676	2.6303
ABCD2	2.09587	2.20677	1.62157	1.89806	1.52844	1.75414
TNNT2	1.50968	1.80494	2.26219	1.19861	2.0851	2.24199
TRAV22	1.11137	2.04368	2.80785	1.21651	2.35418	1.56764
RDH16	1.47283	1.55635	1.25177	1.47441	3.2619	2.0827
APOM	1.72621	2.29834	1.6281	1.19841	1.96238	2.28008
FBLN2	1.51208	0.964418	2.71603	2.28716	2.2475	1.35827
COX20P1	6.60E-06	0	2.99254	4.87396	0	3.21089
PTPRR	0.853214	0.596364	2.39071	1.88422	2.45864	2.88953
ZC4H2	1.67582	1.72301	1.59872	1.80797	2.07589	2.19098
MAGI2	1.61189	1.5164	2.64326	1.17336	2.41998	1.70709
SLC4A1	1.26234	1.53107	2.18783	1.06037	2.73422	2.2881
ZNF852	1.93357	1.60387	1.93723	1.75669	2.56053	1.25831
COX6CP17	4.2056	0	0	4.06388	2.77731	0
TRAJ33	0.80727	3.12591	0	0	3.37207	3.74126
CTCFL	1.58773	2.78929	1.36199	0.941046	2.72217	1.63934
MAP1A	1.61554	1.78151	1.69986	1.40994	3.06936	1.46409
AMN	0.258633	0.964386	2.59676	2.46173	2.56106	2.1958
PDGFRB	1.61384	1.46275	3.12263	2.21595	1.52323	1.08457
HLA-F	0.930814	3.00771	1.23857	0.893333	2.99816	1.94429
HOXB2	1.33062	2.10451	1.06693	1.79022	2.05051	2.66465
KIF17	1.30701	2.22867	1.48823	0.370289	2.46043	3.14838
CLEC12B	2.9463	3.5921	1.47122	1.01855	1.052	0.915555
TPPP	0.637239	0.568521	2.09725	2.32706	3.1971	2.15371
NEK10	2.01691	2.20978	1.47051	1.63155	2.1282	1.52365
CHAC1	0.464483	0.886559	3.89751	1.66408	2.65782	1.39856
TRBV6-1	1.22367	2.29906	0.859622	2.39925	1.87314	2.31019
CLTCL1	1.64194	1.8708	1.67588	1.73121	2.98579	1.05528
BMS1P8	2.23936	1.38398	1.3756	1.16404	2.71603	2.0721
MYH7B	1.64924	1.92341	1.72625	1.37845	2.39774	1.87414
RAMP2	1.49429	0.980569	2.01672	1.73414	2.31681	2.40258
C7orf31	1.50751	1.41182	2.20721	1.67602	2.5356	1.6039
RPL5P29	0.0321344	0.102727	10.634	0.0640051	0	0.105399
GLB1L3	1.8136	1.93928	1.467	1.21818	2.49159	2.00849
PPP1R1C	1.67414	1.00018	2.30426	1.28624	2.11313	2.5537
TNFRSF8	0.505688	1.26276	1.6719	1.84207	2.61253	3.03008
AXIN2	1.81642	1.0979	1.04549	1.54436	3.10738	2.31294
CCDC17	1.2799	1.19527	1.93252	1.39779	3.02826	2.08805
CDKL2	1.72692	0.985488	2.68413	2.21865	1.32811	1.95003
NBPF25P	2.25471	2.08927	1.74242	1.22331	2.07549	1.50428
C6orf163	1.65785	2.02947	1.68268	1.33964	2.2617	1.91309
PDE4C	1.18684	1.23481	1.78221	2.80882	1.97045	1.88946
COX7A1	1.56597	1.25492	2.51137	1.7434	2.59608	1.1965
C17orf67	3.30002	1.39043	1.39037	0.874533	2.16362	1.74869
SLC25A34	2.16069	1.79083	1.89771	1.21821	2.03676	1.76227
ZNF891	1.49884	1.56863	3.72687	1.01881	1.69543	1.34328
GALNT15	2.1607	1.88837	1.79029	1.50566	1.95661	1.55007
DPY19L2	1.64952	1.8626	1.33229	1.1358	3.25371	1.58968
KCNE1	2.06943	1.90118	1.62337	1.35179	2.63191	1.24396
SYT7	0.907316	1.13152	1.61859	2.96941	2.53746	1.6544
C8orf44-SGK3	1.46761	1.60678	1.95224	2.57272	1.31199	1.90507
GRAMD2	1.04853	1.0881	2.77199	0.925501	3.59581	1.3858
MPZ	1.38677	1.80972	1.27344	1.45937	1.68951	3.18943
ADCY10P1	2.09486	2.26137	1.19757	0.89413	2.40138	1.95649
RPS15AP11	1.2999	1.3881	2.46749	1.59033	2.13745	1.91941
ILDR2	1.4693	1.94802	0.928676	0.938599	2.87115	2.64122
TOX	1.9764	2.30599	1.34925	1.65142	2.22022	1.2877
FAM156B	0.80181	2.19932	2.35649	1.49838	2.77114	1.16152
SLC28A3	3.57598	1.57696	0.935535	1.24995	1.19197	2.25624
DOC2A	2.53134	1.30717	1.55923	0.941977	2.54977	1.89364
CAMSAP3	0.462015	0.644811	4.07904	1.98358	2.29909	1.29973
SCML2	2.41015	1.53249	1.54089	1.7044	2.15026	1.42993
RAB33A	1.56926	2.07565	1.72367	1.90385	1.45793	2.0326
SPATA21	1.911	1.47651	1.86589	1.01648	3.80273	0.687415
LRRN2	1.48932	0.993221	1.48215	2.32315	3.0373	1.4169
MOCOS	2.12482	1.13475	1.37251	1.43675	2.56208	2.10579
CHURC1-FNTB	1.00012	1.40363	2.79445	1.80966	1.7162	1.99538
TRBV21-1	0.780085	1.66841	0.371596	2.0398	1.41055	4.44739
RHD	1.99372	1.92469	1.37143	1.39768	2.16638	1.85191
SDR42E1	1.37797	1.06898	2.06826	2.35584	2.57094	1.26298
CLDND2	1.17628	1.074	1.76739	2.00155	2.54085	2.14271
MT1A	1.23587	2.66104	0.95391	2.05662	1.71623	2.07667
GFPT2	0.762675	0.70018	0.89418	0.646078	4.49485	3.19447
C12orf60	1.80992	1.85622	1.50323	1.26837	2.13711	2.11711
MEOX1	1.28113	1.40938	3.05536	2.45099	1.38285	1.10498
RSU1P1	1.55255	1.02608	1.10936	3.72321	1.77454	1.49429
ROBO3	1.57447	1.83959	1.69763	1.21469	2.02749	2.31958
DNAJB13	1.48529	1.37794	2.50582	1.64376	2.37446	1.28453
FA2H	0.275779	0.691041	1.98026	1.86514	2.8531	3.00461
RELL2	0.543441	1.32696	2.33905	1.84441	2.22036	2.39446
PHEX	2.19887	2.13459	0.927083	1.77722	2.09082	1.53607
EEF1DP7	0.946007	3.74905	1.33715	1.06973	2.52183	1.04029
HNRNPA1P54	1.65366	1.84823	1.62083	1.33491	2.59985	1.60364
ZNF853	0.686982	0.877021	1.6409	2.31133	2.89356	2.23823
OSR1	0.643647	0.773488	1.54356	1.34477	3.51332	2.81598
BTN2A3P	1.78724	1.48462	2.05675	1.58169	1.90016	1.81852
FAR2P2	1.92701	1.13633	1.12678	1.29895	2.23389	2.90494
ANGPTL2	1.04459	1.10023	3.94902	1.03529	2.37341	1.12418
CD40LG	1.69063	1.63033	1.67131	1.67143	2.42241	1.53621
TRAJ31	0.512806	2.68547	0	0.817842	2.56435	4.0395
TMEM92	0.894812	0.831592	2.59471	1.82284	3.20029	1.2721
ZNF681	2.58582	1.78475	1.51328	1.61278	1.80439	1.3153
HSPB2	0.752434	0.926831	1.9449	2.2808	2.43426	2.27694
CCDC120	1.14223	1.28395	1.83821	1.61964	2.95303	1.77731
TRAJ13	1.86554	1.3362	0	1.15759	6.25409	0
MAP10	2.20436	2.42921	1.6161	1.67952	1.27873	1.40532
DPYS	1.9471	1.46762	0.829839	0.752259	2.70655	2.90877
MTMR7	2.33731	2.33891	1.26798	1.06653	2.3219	1.27571
TBC1D3D	1.00823	1.65418	2.97022	1.07756	1.57208	2.31888
SPATA2	1.17757	1.1238	1.67662	1.57338	2.97544	2.06887
SAMD10	0.843132	0.940721	2.52529	2.77148	2.00397	1.50438
SCN9A	1.92576	2.36911	1.60328	1.3315	1.94917	1.40697
SLC7A2	1.35359	1.02033	0.860375	0.739575	3.60929	3.0003
SLIT3	1.50833	1.09253	0.863392	1.05725	3.76926	2.28941
FCRL5	1.80469	2.08835	1.27834	1.03939	2.55006	1.80516
ATP5F1P1	3.50755	2.72381	1.17721	0.575315	1.68579	0.892425
EHMT2	0.774324	1.18152	2.43107	2.3001	1.98526	1.86947
RPH3A	2.33072	1.84677	1.18003	0.939357	2.08199	2.1554
PTCRA	1.14242	1.94587	1.08187	1.79577	2.35439	2.21231
OPLAH	0.286254	1.36751	1.73349	2.18395	2.18128	2.77947
LNP1	1.81098	1.51588	1.74537	1.51652	1.83812	2.10332
SNX25P1	1.65579	0.530004	1.74279	2.16653	2.49609	1.93686
GNAL	1.34046	1.16981	1.73536	2.22727	2.07202	1.98309
PAK6	1.4791	1.07309	1.5115	1.00312	3.87832	1.58189
ARL9	1.73891	1.11986	1.42649	2.62309	2.17356	1.43206
TRBV5-5	2.13963	1.07282	2.45518	0.669717	1.38929	2.77575
TCAM1P	1.35891	1.2012	2.6293	1.07165	1.92147	2.31574
RPL4P6	2.19717	2.08733	1.65353	1.51187	1.40734	1.63952
ENPP7P12	2.05304	1.31754	1.24217	1.18404	3.41889	1.2749
BEAN1	1.5833	1.78148	1.31221	0.949463	2.89792	1.96389
HOXA1	1.42998	1.7613	1.53046	1.65146	2.07406	2.04057
FAM180A	1.44107	1.05442	0.948792	0.85672	3.30301	2.87769
SNX18P3	1.65791	1.0015	2.02036	0.940168	3.25594	1.60277
IGLL5	0.704556	2.4122	2.14656	2.758	1.74051	0.707149
SETP3	0.0725147	0	10.0907	0.144339	0	0.158255
