gene_symbol	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
RASSF6	1.703182	0.414566	0.110414	0.302915	0.031231	1.529171	0.17926	0.138096	0.16153	0.120675	0.201109	2.017861	0.299455	0.436277	0.0	0.19845	0.269209	0.138096	0.085597	0.393733	0.057305
RASSF9	0.026683	0.109023	0.0353	0.053488	0.143663	1.034252	2.211492	0.007296	0.035693	0.003835	0.038053	0.033337	0.081202	0.120625	0.575331	0.0	0.016568	0.036873	0.003067	0.023174	1.347613
RCAN3	1.21844	0.722821	0.963504	0.428694	0.72832	1.135865	0.327572	0.865945	0.638951	0.283092	0.196249	0.113222	1.074084	0.0	0.274069	2.065187	2.316234	1.792103	1.070751	2.295364	0.340023
RELN	0.081225	0.078547	0.060923	0.140841	0.1327	0.019251	2.660834	0.096674	0.100875	0.081469	0.131686	0.522961	0.471288	0.348916	0.505172	0.119827	0.080738	0.095687	0.0	0.142884	2.129354
RERG	0.034475	0.03105	0.056977	0.061176	0.063281	0.123287	0.052095	0.057326	0.036878	0.03791	0.059425	0.07209	0.08524	0.103585	2.247776	0.017448	0.016434	0.02321	0.0	0.030708	0.034818
RERGL	0.054545	0.057353	0.053144	0.083833	0.023894	0.085276	0.076364	0.030167	0.03924	0.028254	0.068946	0.045056	0.065539	0.083257	2.361965	0.064689	0.086142	0.040345	0.030167	0.115121	0.05876
RGPD1	1.020322	0.38803	0.380819	0.883133	0.158868	0.233603	0.321122	0.289768	0.458971	0.481146	1.13167	0.880149	0.524548	0.702673	0.114685	0.960689	1.063616	1.035738	0.168643	2.230466	0.093743
RGS1	0.997262	0.820269	0.806777	1.27096	0.0	0.064811	0.169994	0.905232	0.60073	1.256357	0.78114	0.798944	0.176701	0.033151	0.079011	0.737614	1.044929	0.869655	1.316972	1.678139	0.007274
RGS13	1.358463	0.131619	0.115677	0.033986	0.005101	0.019991	0.04391	0.051789	0.206599	0.306301	0.122256	0.524547	0.059178	0.0	0.405258	0.191129	0.124455	0.202576	0.384484	0.108578	0.013812
RGS18	0.076679	0.842909	0.463852	2.088831	0.007682	0.025619	0.001907	0.254764	1.245883	0.210459	1.689969	0.197308	2.796768	0.028659	0.311902	0.427849	0.271916	0.311902	0.693359	0.105026	0.002744
RGS9BP	0.087473	0.21906	0.188645	0.031328	0.130075	0.121774	0.156673	0.171599	0.163625	0.084124	0.214471	0.20076	0.338004	2.202587	0.039712	0.224683	0.142838	0.161636	0.120312	0.174097	0.113992
RHOJ	0.0	0.013066	0.048237	0.067371	0.565689	0.026843	2.098896	0.047087	0.042782	0.019794	0.094522	0.064745	0.136911	0.190439	0.979182	0.026278	0.012786	0.033933	0.016425	0.017267	2.473159
RIN2	0.205517	0.498289	1.257939	0.174782	1.162045	1.242435	1.453052	1.376672	1.705924	0.119528	0.238236	0.128472	0.895435	0.229825	1.684077	0.185055	0.08324	0.213148	0.0	0.126977	1.385487
RNASE2	0.052804	1.313323	0.131121	2.724919	0.018221	0.012399	0.004002	0.206154	1.04928	0.066434	0.956055	0.268454	0.155643	0.291406	0.034068	0.190461	0.082407	0.226786	0.152611	0.01381	0.033744
RNASE3	0.301765	1.19875	0.354033	2.561683	0.33754	0.249431	0.261551	0.354954	0.64203	0.404797	0.971579	0.506739	0.457684	0.543405	0.254325	0.41939	0.412713	0.520454	0.369138	0.392203	0.265323
RNASE6	1.556422	0.88643	2.481813	0.202112	0.004695	0.013299	0.010924	1.899673	2.379881	0.403017	1.670807	0.759539	0.592735	0.32299	0.912286	0.471832	0.36307	0.371273	0.568591	0.094948	0.0
RND3	0.017743	0.125711	0.146254	0.084916	2.708483	2.11697	1.258524	0.670036	0.023691	0.113186	0.056	0.596942	0.229506	0.303523	1.476646	0.0	0.013982	0.049809	0.007224	0.020621	1.085799
RNF128	0.029593	0.036867	0.042502	0.002158	0.31729	2.291758	0.209929	0.460106	0.040244	0.018241	0.034062	0.115226	0.131762	0.167174	0.13207	0.019617	0.037991	0.036586	0.0	0.033782	0.086744
RTKN2	0.169885	0.253137	0.107459	0.139706	0.174811	0.246386	0.222883	0.099459	0.12999	0.125953	0.1187	0.019264	0.380871	0.0883	0.0	0.536097	0.945759	0.257365	0.682223	1.906544	0.056684
S100A12	0.136479	0.495406	0.226499	0.082484	0.0	0.672965	0.028511	0.240133	2.314004	0.144523	2.703451	0.367925	0.520981	0.115522	0.190429	0.433766	0.159119	0.477249	0.017226	0.007541	0.006303
S100A2	0.0	0.061428	0.146321	0.065473	0.432139	2.802489	0.608726	0.202461	0.157569	0.02636	0.158377	0.058498	0.075663	0.238687	0.111532	0.031486	0.030955	0.065657	0.141138	0.040398	0.205825
S100A7	0.032894	0.017812	0.030084	0.0	0.033969	1.247958	0.10423	0.031153	0.024375	0.0071	0.04223	0.05506	0.0473	0.121921	0.026757	0.020821	0.02174	0.021871	0.022661	0.021608	0.018987
S100A8	0.239423	0.67908	0.543502	1.674078	0.021267	1.516701	0.294506	1.030115	1.761279	0.23053	1.727393	0.481487	0.925375	0.090527	0.707112	0.660538	0.285915	0.6494	0.0	0.024093	0.009419
S100A9	0.217075	0.555889	0.699961	2.28787	0.0	1.667539	0.189535	1.299198	2.277082	0.175659	2.816419	0.276901	0.207315	0.119809	0.57234	0.705514	0.257516	0.629552	0.019993	0.07858	0.019245
S100P	0.064871	0.354071	0.249393	2.532033	0.066212	1.252202	0.406534	0.495618	0.845082	0.208405	2.726075	0.17755	0.139749	0.244272	0.0	0.360648	0.287828	0.340178	0.18735	0.126758	0.380249
SAMD3	0.160907	0.104552	0.099148	0.07363	0.146315	0.044527	0.0	0.10747	0.203233	2.209545	0.280368	0.286826	0.678442	0.195301	0.099978	1.257104	0.962218	1.791944	1.409578	0.870876	0.017171
SATB1	0.88817	1.629807	0.646588	0.839589	0.299293	0.407229	0.208752	0.360848	1.051112	1.926688	0.791662	0.455759	1.717535	0.089682	0.601824	2.241148	2.494718	1.947143	2.32845	1.836798	0.0
SBK1	0.504	0.40795	0.445808	0.501932	0.303845	0.426831	0.337334	0.401229	0.482675	1.8641	0.630133	0.572184	0.738985	1.365271	0.210361	1.890199	1.534982	2.277743	0.897247	1.586348	0.281046
SBSN	0.044699	0.040823	0.118741	0.062742	0.264355	2.252421	0.373446	0.079721	0.096995	0.0	0.056231	0.115398	0.340241	0.338003	0.18669	0.120836	0.037348	0.030247	0.076904	0.049959	0.051719
SCARNA17	0.918503	1.164263	0.629737	0.639104	0.224261	0.293773	0.680208	0.39488	0.554091	1.994097	0.506301	0.385927	0.516597	0.367702	0.576475	1.670122	1.553347	1.600444	0.986885	2.421973	0.136172
SCARNA2	1.170711	0.702031	0.616188	0.037084	0.288963	0.241307	0.453302	0.394244	0.5047	0.516502	0.645587	0.55457	0.399357	0.807381	0.24883	1.211034	0.965817	0.841016	0.287324	1.109866	0.196098
SCGB1C1	0.066232	0.089017	0.102903	0.071357	0.076506	0.054859	0.067436	0.104145	0.179355	0.0436	0.143603	0.079545	2.349574	0.33565	0.009944	0.094552	0.061729	0.096711	0.06083	0.076202	0.045961
SCML4	0.812994	0.355609	0.11937	0.445721	0.025676	0.071469	0.063287	0.16154	0.258099	1.238386	0.802533	0.169451	0.727184	0.388424	0.009095	1.956516	1.711001	2.133035	1.210343	1.144216	0.0
SCN3A	1.446113	0.3953	0.085564	0.173305	0.100126	0.0	2.17828	0.069506	0.108931	0.032718	0.110193	0.854891	0.667821	0.566397	1.027391	0.01252	0.095534	0.13266	0.733334	0.133514	1.082733
SCN3B	0.019368	0.048415	0.074856	0.218513	0.047018	0.176662	2.344457	0.1094	0.083061	0.096354	0.2306	0.167206	0.263763	0.515407	0.324065	0.051212	0.079488	0.082703	0.044925	0.090951	1.001529
SDPR	0.058686	0.694051	0.128336	0.032447	0.345452	0.178491	1.55635	0.020568	0.515534	0.058498	0.330137	0.114345	2.644074	0.123445	1.610394	0.132433	0.104741	0.230592	0.0	0.053812	2.154073
SDR16C5	0.112944	0.003988	0.021733	0.70602	0.013771	2.565581	0.308029	0.017062	0.027813	0.024277	0.049181	0.054464	0.073442	0.059988	0.111417	0.004369	0.0	0.061221	0.012998	0.024865	0.012613
SEC14L5	0.041482	0.087299	0.148137	0.313004	0.125137	0.100869	0.121602	0.108175	0.17841	0.145855	0.202136	0.171122	2.524798	0.38704	0.089501	0.024203	0.068559	0.128035	0.060199	0.01999	0.080089
SELE	0.04268	0.050802	0.045455	0.051735	0.020144	0.059475	2.429279	0.046151	0.032128	0.035783	0.058063	0.060183	0.117931	0.080468	0.123226	0.023517	0.019471	0.039224	0.032584	0.013221	0.57393
SERPINB3	0.001516	0.007928	0.030159	0.049776	0.016437	1.720149	0.068826	0.051425	0.033359	0.016905	0.036737	0.039323	0.064433	0.163652	0.013018	0.00334	0.012244	0.014414	0.009157	0.008542	0.0
SERPINB4	0.0169	0.021558	0.031294	0.049551	0.019033	1.16619	0.051038	0.037297	0.032982	0.024353	0.031035	0.058684	0.142699	0.114117	0.0	0.014902	0.023207	0.022191	0.014653	0.015525	0.017902
SERPINB7	0.006345	0.011882	0.1183	0.075347	0.853317	2.58388	0.182009	0.114257	0.113308	0.058122	0.033507	0.019822	0.050514	0.058122	0.079471	0.055878	0.030884	0.013164	0.034821	0.0	0.043187
SERPINF1	0.386919	0.270834	0.472365	0.0	1.679798	0.505218	0.13986	0.480249	0.583348	0.079919	0.06428	0.115929	0.085392	0.268454	2.725275	0.226544	0.134946	0.283522	0.001851	0.023438	0.008736
SESN3	0.546947	0.434741	0.374089	0.513376	0.136703	0.529306	0.253906	0.081118	0.264759	0.030277	0.344867	0.0	0.404717	1.934571	0.113898	0.408765	0.459458	0.416883	0.02945	0.710688	0.436791
SFRP4	0.026134	0.060039	0.121631	0.070807	0.201131	0.03145	0.0	0.072393	0.051453	0.062917	0.095112	0.05769	0.081689	0.18908	2.437393	0.051194	0.053787	0.093762	0.039351	0.044483	0.03552
SFRS11	0.821319	0.236201	0.372152	0.48838	0.504534	0.141357	0.225431	0.263119	0.417521	0.548311	0.565436	0.142336	0.103104	0.239288	0.371605	1.138371	0.630792	1.122117	1.110147	0.061459	0.747185
SGCE	1.004178	0.029416	0.071678	0.061729	2.335516	0.513662	2.512288	0.052571	0.056452	0.087158	0.10049	0.329274	0.209992	0.194202	2.185594	0.177589	0.167838	0.324354	0.137596	0.089525	2.028753
SGIP1	0.044493	0.411184	0.146755	0.144003	1.133348	0.030361	2.147344	0.159192	0.130768	0.07404	0.116735	0.298506	0.300001	0.471406	0.57625	0.101483	0.084165	0.081076	0.051393	0.078874	2.113754
SH2D1B	0.0968	0.067389	0.150615	0.217376	0.015423	0.044661	0.051518	0.105463	0.418554	2.413461	0.251277	0.070589	0.671888	0.214126	0.0498	0.340233	0.17884	0.524922	0.569144	0.066518	0.050086
SHANK3	0.033057	1.356932	0.18644	0.120907	0.349455	0.382898	2.493499	0.205544	0.095715	0.052851	0.188278	0.331621	0.275617	0.636339	2.325136	0.08885	0.073537	0.084294	0.047872	0.0	2.354178
SHE	0.00217	0.256936	0.180667	0.15986	0.050878	0.048624	2.458042	0.14594	0.063626	0.033789	0.09704	0.12827	0.974866	0.513854	1.671929	0.067331	0.020221	0.022426	0.003801	0.0	2.546198
SIGIRR	1.079949	1.061467	0.713573	1.05737	1.007796	0.308369	1.619979	0.603823	1.235997	1.830545	0.604439	0.80043	0.437156	0.658324	1.00037	1.97332	1.896784	2.386348	1.767318	1.931753	2.007085
SIGLEC10	1.126918	0.516082	1.198852	2.726431	0.010063	0.058552	0.044321	0.626176	1.152862	0.201929	1.731729	0.208853	0.704846	0.10302	0.054812	0.359034	0.178687	0.30536	0.134069	0.177717	0.0
SIGLEC9	0.208692	0.356238	1.914339	0.106054	0.264382	0.196779	0.291759	1.936431	2.262893	0.419045	1.745381	0.637692	0.88693	1.103073	0.251078	0.473171	0.296445	0.396556	0.307602	0.420876	0.189994
SIRPG	0.186325	0.140951	0.234458	0.252894	0.124534	0.185036	0.0	0.270125	0.254216	0.368162	0.45745	0.536962	0.674536	0.642996	0.040387	1.66543	1.42413	1.336994	0.95057	1.601999	0.134624
SKA1	0.174335	0.36252	0.062753	0.025349	0.514053	0.234848	0.160472	0.092916	0.048741	0.477982	0.050816	0.124915	0.111941	0.116986	0.0	0.100673	0.196103	0.086752	2.269927	0.079402	0.524844
SLAIN1	1.263905	1.95743	0.092359	0.412919	0.0	0.051708	0.321301	0.097294	0.235455	1.862461	0.156373	1.160374	0.667689	0.014135	0.111058	1.580265	2.188447	1.444053	2.015738	1.78866	0.36632
SLAMF7	0.656269	0.211753	1.801117	0.029307	0.0	0.596287	0.007672	1.932034	1.373614	1.962042	1.008331	2.501202	0.541562	0.403478	0.095926	0.958833	0.419489	1.226059	2.386664	0.030427	0.003282
SLAMF8	0.032703	0.149744	1.768227	0.158317	0.038574	0.04034	0.0	2.14127	0.666304	0.228857	0.209389	0.233175	0.298519	0.721581	0.146264	0.243181	0.13587	0.317214	0.427299	0.097415	0.014662
SLC15A3	1.058635	0.394973	2.222542	0.310288	0.419414	0.226966	0.675793	2.563828	1.868752	0.21468	1.887543	0.451869	0.240036	0.417112	0.647628	0.297873	0.271094	0.225558	0.053031	0.203163	0.505323
SLC19A3	0.025614	0.020258	0.034807	0.269727	0.024352	0.284406	0.061505	0.308004	0.041188	0.039589	0.073592	0.069333	0.135053	0.149553	2.337197	0.019943	0.035444	0.035125	0.042788	0.037993	0.0
SLC22A16	0.188717	2.191039	0.694214	0.282421	0.14511	0.188717	0.218497	0.754968	0.806417	0.23281	0.304843	0.329565	0.560944	0.944485	0.120166	0.189201	0.229346	0.216531	0.16081	0.218989	0.140851
SLC24A3	0.037924	0.531355	0.07661	0.858382	0.176703	0.34521	0.067519	0.142143	0.235512	0.128235	0.350506	0.195136	2.581374	0.212754	1.31122	0.087718	0.042565	0.073252	0.033074	0.0	0.070859
SLC25A37	0.462209	0.600594	0.214732	0.590234	0.491161	0.340529	0.51455	0.233341	0.910515	0.070619	2.272231	0.128003	0.213991	2.53771	0.572192	0.469624	0.285538	0.351525	0.157345	0.207702	0.511615
SLC25A39	0.622138	0.546557	0.629137	0.202176	0.828995	0.916732	0.812595	0.6838	0.610811	0.569188	0.346651	0.842632	0.279957	2.830163	0.670684	0.601847	0.60329	0.564076	0.955177	0.298847	0.880404
SLC27A2	0.067719	1.559488	0.048303	0.002929	0.0	0.304843	0.278877	0.082351	0.104949	0.749828	0.050441	0.102191	0.038859	0.060483	0.01041	0.286705	0.413711	0.188576	2.508064	0.173281	0.269655
SLC2A10	0.035983	0.789122	0.032628	0.131058	2.456517	0.067241	1.309025	0.076723	0.049042	0.245678	0.090611	0.504316	0.142214	0.098268	1.478479	0.03911	0.042247	0.08175	0.0	0.040557	1.471096
SLC35D3	0.038806	0.166963	0.027406	0.016401	0.046959	0.037006	0.115855	0.033643	0.100645	0.048555	0.039707	0.02497	2.405654	0.117837	0.0	0.026741	0.036108	0.034762	0.023204	0.029627	0.037455
SLC38A6	0.493444	0.814948	2.242946	0.488727	1.383173	0.643382	0.858705	2.497558	0.988196	0.478324	0.015709	0.509707	0.432722	0.0	1.060361	0.302234	0.636853	0.452737	0.879862	0.482009	1.140868
SLC41A2	0.276131	0.186074	2.308841	0.173097	0.839981	0.130458	0.124984	1.594684	0.602162	0.287036	0.103251	0.928345	0.061772	0.329348	0.522153	0.071949	0.163635	0.042399	0.880477	0.0	0.162348
SLC46A2	0.133629	0.074791	0.35882	0.047467	0.026624	0.746934	0.144398	0.429592	1.263806	0.020943	0.22854	0.153921	0.298791	0.737158	0.046645	0.15696	0.081893	0.094069	0.010038	0.125911	0.0
SLC47A1	0.077912	0.167623	1.497397	0.675041	0.443811	0.612636	0.552157	1.793152	0.239774	0.118332	0.1941	1.246449	0.087325	0.346412	0.578517	0.075568	0.082611	0.130772	0.0	0.046093	0.589402
SLC4A1	0.248941	0.441881	0.286241	0.305211	0.23092	0.226292	0.282409	0.289121	0.312339	0.238973	0.374798	0.437359	0.563463	2.511283	0.297147	0.312989	0.277949	0.299401	0.211578	0.258658	0.218305
SLC6A14	0.056364	0.04254	0.036628	0.1055	0.030539	1.535171	0.061262	0.050112	0.037307	0.04712	0.048959	0.042768	0.116181	0.101559	0.0	0.047349	0.033013	0.043911	0.035722	0.045055	0.018955
SLC6A8	0.135887	0.332308	0.635961	0.0	1.106605	1.269672	0.973033	0.616339	0.480244	0.085906	0.393161	0.394453	0.29682	2.496138	0.749503	0.23948	0.188661	0.160355	0.12664	0.203747	0.758253
SLC7A11	0.211406	0.469284	2.431918	0.252657	1.607299	1.346109	0.591183	1.777194	1.128689	0.46006	0.730142	0.416387	0.275365	0.263806	0.0	0.221933	0.313606	0.152878	1.069515	0.129015	1.659723
SLC7A13	0.092795	0.061316	0.064305	2.124019	0.072879	0.1011	0.072019	0.084536	0.11254	0.137026	0.142871	0.022202	0.087573	0.206714	0.040149	0.060463	0.042251	0.10549	0.122733	0.051539	0.077617
SLC7A7	1.237492	0.482731	1.653312	0.085115	0.328074	0.078453	1.152921	2.476904	2.619434	0.241683	1.327715	0.996718	0.848019	0.477949	0.594125	0.430994	0.15193	0.329797	0.040808	0.13062	0.742542
SLCO4C1	0.167058	0.451074	0.549986	1.701656	0.012563	0.077507	0.062023	0.432203	0.518642	2.316234	1.803228	0.25729	0.312798	0.007976	0.0	0.424008	0.193341	0.88672	0.414301	0.051225	0.007976
SLFN13	0.558408	0.517237	0.086864	0.831988	0.0	0.068084	0.071739	0.069301	0.073774	2.185107	0.378013	0.592283	0.064842	0.05476	0.199749	0.427079	0.466647	0.623925	1.302513	0.24307	0.10755
SNAI2	0.026069	0.046986	0.028385	0.35909	2.544721	2.298492	1.009305	0.084601	0.024915	0.066072	0.054763	0.052961	0.033038	0.045995	1.620714	0.013474	0.005207	0.061003	0.0	0.006889	1.227202
SNCA	0.038552	0.96253	0.245651	0.227472	0.002522	0.459626	1.381627	0.334743	0.553255	0.129709	0.257856	0.232091	2.264394	2.591759	0.324341	0.222508	0.066803	0.110852	0.0	0.029234	1.55841
SOX17	0.008086	0.02105	0.038653	0.159921	0.0103	0.009192	1.458394	0.03076	0.032636	0.028514	0.056097	0.077234	0.157882	0.250399	0.954701	0.016591	0.004037	0.002567	0.017333	0.0	2.252635
SOX18	0.1163	0.096549	0.112881	0.027607	0.124738	0.129138	1.162425	0.086199	0.0938	0.066093	0.089841	0.064015	0.121606	0.211877	0.882986	0.105455	0.085593	0.0938	0.067283	0.11226	2.29843
SOX7	0.190915	0.096731	0.046367	0.155732	0.053028	1.646678	2.058557	0.052761	0.035542	0.07793	0.066486	0.110203	0.186387	0.138519	1.175609	0.023282	0.042657	0.054901	0.027437	0.029522	2.092988
SPAG4	0.341501	0.243869	0.289713	0.0	0.463395	0.279885	0.850872	0.177756	0.159791	0.252112	0.297121	2.42949	0.234985	0.52678	0.091938	0.121025	0.200932	0.173163	0.244212	0.16174	0.805646
SPARCL1	0.04099	0.066616	0.051099	0.025234	0.02107	0.057083	0.959629	0.06822	0.016012	0.062263	0.030797	0.09601	0.409962	0.12986	2.777598	0.026721	0.011137	0.02	0.176946	0.0	0.339423
SPC25	0.205102	0.846394	0.045354	0.029911	0.591659	0.381764	0.238637	0.118878	0.032973	0.522711	0.038696	0.209104	0.113529	0.162829	0.0	0.187407	0.277728	0.100297	2.418254	0.198994	0.799456
SPIB	2.338988	0.303553	0.343991	0.209245	0.126496	0.239638	0.270031	0.228298	0.455162	0.188233	0.364247	0.335755	0.732685	0.615853	0.15733	0.448454	0.282486	0.286505	0.23789	0.282932	0.162798
SPINK2	0.398791	2.490957	0.109869	0.220235	0.103632	0.148195	0.0	0.120028	0.202383	0.606179	0.23991	0.393128	0.214475	0.533202	0.11853	0.415165	0.377637	0.532824	0.307103	0.198267	0.061045
SPOCK1	0.0	0.039257	0.07038	0.16033	2.566846	0.556311	0.570885	0.088532	0.217651	0.072355	0.130376	0.06767	0.306289	0.307467	1.367844	0.01136	0.05836	0.054949	0.70444	0.046471	0.791529
SPOCK2	1.468341	0.46371	0.37157	0.515067	0.172817	0.169923	0.327495	0.418362	0.559548	1.338997	0.854791	0.631783	1.16329	0.764983	0.298625	2.272423	2.263242	2.442116	1.044088	2.252545	0.358694
SPP1	0.027524	0.191123	1.4702	0.049509	0.15466	0.006221	0.011947	1.215	0.445818	0.089934	0.361475	0.107456	0.043269	0.116996	0.382435	0.043075	0.072782	0.056	0.144712	0.02336	0.0
SPRR1A	0.019742	0.010085	0.050134	0.10879	0.033783	2.551308	0.244578	0.040513	0.043332	0.025442	0.094589	0.085888	0.045216	0.213062	0.0	0.036955	0.021577	0.037703	0.047861	0.018643	0.011898
SPRR1B	0.022342	0.018788	0.02851	0.015397	0.005357	2.742671	0.28855	0.021629	0.021914	0.027501	0.025202	0.014694	0.048775	0.066209	0.025489	0.022484	0.021914	0.01709	0.01329	0.029232	0.0
SPTA1	0.21621	2.122079	0.268725	0.319059	0.181536	0.22387	0.447589	0.311069	0.279379	0.336849	0.323065	0.474214	0.540082	1.371711	0.239825	0.235963	0.240377	0.239825	0.203683	0.233209	0.313349
SRPX	0.028002	0.106552	0.087124	0.021272	2.125174	0.870469	2.202566	0.240271	0.055605	0.037433	0.052185	0.098114	0.284621	0.267219	2.342874	0.022131	0.062131	0.065233	0.0	0.016995	2.651964
ST6GALNAC1	0.135398	1.358021	0.179471	0.107631	0.116606	0.784945	0.427193	0.197134	0.237453	0.15052	0.273569	0.149004	0.400817	0.407392	1.689146	1.385818	2.016744	0.171825	0.168009	1.21921	0.494865
ST6GALNAC3	0.333839	0.163288	0.228322	0.395516	0.154726	0.145917	2.255263	0.201248	0.471256	0.149858	0.490673	0.219027	0.296076	0.425007	0.742918	0.161755	0.165745	0.20884	0.122223	0.128777	2.411539
ST8SIA1	0.169073	0.194592	0.187062	0.970226	0.335302	0.232559	0.992966	0.024561	0.0558	0.067261	0.126099	0.057945	0.305351	0.04084	0.315563	1.271198	1.664414	0.877697	0.713826	1.954302	0.0
STAP1	2.461082	0.951872	0.359812	0.805431	0.001676	0.001436	0.005518	0.22536	0.256844	1.14916	0.404824	1.43937	0.742471	0.240715	0.064613	0.45242	0.55832	0.278337	1.04582	0.170174	0.0
STEAP4	0.040897	0.084444	0.183391	0.110073	0.104354	0.988264	0.0623	0.165772	0.609153	0.084977	2.346797	0.112259	0.213127	0.310699	2.175735	0.069627	0.04678	0.079127	0.0	0.039113	0.017478
STK32B	0.09862	0.812304	0.126534	0.616225	1.330728	0.213047	2.445572	0.207358	0.29047	0.124973	0.204114	0.155634	0.047341	0.697311	0.541922	0.07718	0.048091	0.119908	0.023145	0.0	1.449855
STMN3	0.896444	0.945073	0.098602	0.995781	0.43903	0.236033	0.383252	0.0	0.226077	0.192439	0.339897	0.065598	0.603175	0.927762	0.699312	1.566579	1.345669	1.52612	0.393649	1.386623	0.347431
STRADB	0.892701	1.294319	0.900796	0.385963	0.999766	0.678043	0.63751	0.877251	0.641165	0.696077	0.383815	0.738902	1.512363	2.759624	1.08554	0.731924	0.738267	0.6858	0.586949	0.70734	0.991389
SULF1	0.011257	0.006794	0.030622	0.27421	2.528085	0.089231	0.337897	0.033032	0.04922	0.066725	0.105021	0.090072	0.13949	0.237797	1.276027	0.0	0.012574	0.083638	0.094286	0.005222	0.211016
SUSD3	1.60974	1.05151	0.888222	1.440189	0.398584	0.322117	0.607779	0.903429	1.018451	0.399388	1.148139	1.233111	2.176882	1.807651	0.341893	2.187829	1.845204	1.494554	0.839328	2.185638	0.272711
SYCP2L	0.114973	0.170321	0.119244	2.150899	0.053055	0.214807	0.016893	0.082105	0.148463	0.21781	0.214807	0.0	0.087229	0.11782	0.209315	0.083036	0.059009	0.098931	0.021369	0.062683	0.059467
SYTL2	0.37176	0.332407	0.107886	0.534449	1.465031	0.970232	0.091458	0.206991	0.227903	2.304616	0.307739	0.268706	0.494147	0.263987	1.772524	1.260114	1.243745	1.981889	1.854288	0.872877	0.0
TAAR3	0.231925	0.2785	0.313232	0.413748	0.241167	0.239933	0.197138	0.329822	0.341371	0.363977	0.481337	0.491516	0.553353	2.059362	0.134431	0.242403	0.307515	0.313868	0.127378	0.26412	0.196532
TARP	0.143545	0.759762	0.492525	0.454657	0.032986	0.017046	0.0	0.523383	0.491699	1.935717	0.637035	0.148643	0.986447	0.336456	0.209108	1.483708	1.018481	2.040827	2.673415	0.536613	0.028877
TBC1D4	0.452736	0.927617	1.262667	0.267861	0.997948	1.22219	1.55159	1.160269	0.757709	0.631639	0.205035	0.0	1.187113	0.182817	1.791484	1.932922	2.099361	1.552678	0.010543	2.5157	2.228574
TBX21	0.530689	0.099866	0.381824	0.334348	0.173602	0.076397	0.05624	0.6128	0.423951	2.434763	0.733875	0.334348	0.728901	0.818593	0.113461	1.156821	0.765389	1.886545	2.308098	0.315015	0.050197
TBXAS1	0.406873	1.244367	1.910818	2.327005	0.151027	0.171555	0.166499	1.925375	2.38124	0.948886	2.194877	1.105523	0.644763	0.523964	0.41868	0.605778	0.546487	0.399905	0.975401	0.485811	0.177016
TCF7	0.959127	0.715664	0.499164	1.121332	0.522569	0.291779	0.603217	0.504214	0.720298	1.107034	1.045973	0.350401	1.321656	0.0	0.739544	2.457971	2.223694	2.291637	0.417308	1.673067	0.204001
TCL1A	2.589744	0.179103	0.225989	0.040923	0.109715	0.077746	0.050928	0.185631	0.355	0.115661	0.375593	0.274012	1.296016	0.345886	0.055832	0.351538	0.233307	0.228035	0.219577	0.162206	0.118643
TCTEX1D1	0.159793	2.061121	0.168793	0.198319	0.280508	0.09737	0.720535	0.247494	0.252767	0.170485	0.170485	0.10445	0.581603	0.150833	0.269252	0.150274	0.11759	0.136913	0.106088	0.159793	0.232913
TFEC	0.466619	1.196615	2.125618	0.025638	0.005013	0.0	0.234744	2.111925	1.849024	0.146774	0.305148	0.091399	0.159661	0.02148	0.161822	0.089019	0.076856	0.077192	0.679866	0.018929	0.253867
TFF3	0.225068	0.218099	0.298858	1.254359	0.181793	0.140168	2.605414	0.290627	0.262253	0.233338	0.435916	0.192358	0.287673	0.474608	0.367983	0.262577	0.20424	0.23621	0.197664	0.27134	1.901879
TFPI	0.0	0.799632	0.439124	0.067018	0.699461	0.046694	2.38701	0.454801	0.226558	0.041445	0.023554	0.061629	1.335452	0.077484	0.875363	0.005909	0.035233	0.044671	0.007442	0.007634	2.544228
TFPI2	0.050003	0.054417	0.250529	0.027996	1.600765	0.458871	0.866096	0.277313	0.265771	0.0	0.038572	0.011655	0.838074	0.149111	0.514018	0.113128	0.012359	0.057125	0.036881	0.018014	2.474495
THBD	0.013481	0.351758	1.027479	0.073987	0.484355	1.325732	2.413034	0.935642	0.933236	0.08304	1.446517	0.17539	0.184034	0.42785	0.983676	0.063393	0.03993	0.100007	0.0	0.0178	1.524344
THEM4	0.672971	1.172795	0.454169	0.0	0.969149	0.72679	1.113213	0.775599	0.179433	1.35897	0.114469	1.16412	0.394716	0.366777	1.041542	1.958344	2.249911	1.798084	2.025457	2.002687	1.288563
THEMIS	0.088108	0.044972	0.055707	0.326861	0.037798	0.038857	0.004824	0.09399	0.143178	0.339841	0.238233	0.040714	0.553657	0.037269	0.018171	2.026404	2.149355	2.101321	2.335517	0.593364	0.0
THRSP	0.027998	0.021606	0.084038	0.041637	0.020626	0.02529	0.0	0.084038	0.069144	0.034178	0.138117	0.148388	0.131671	0.333218	2.595972	0.064049	0.054429	0.046888	0.044635	0.068123	0.015982
