Symbol	MSC	Bronchial_Epithelial_cells	Fibroblasts	Endothelial_cells	Adipocytes	Keratinocytes	Schwann_cells	Smooth_muscle_cells	CD34+	Platelets	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	Macrophage	M1(IFNg)	M2(IL-4)	M(IFNa)	Dendritic_cells_(BDCA1+)	Dendritic_cells_(BDCA3+)	Dendritic_cells_(plasmacytoid+)	T_cells_(CD4+)	T_cells_(CD8+)	T_cells_(gamma-delta)	NK_cells	Neutrophils	Neutrophils_LPS	B_cells
LEPREL1	0.243144	0.257741	0.123489	0.071835	0.177676	0.381156	0.039074	0.107254	0.032734	0.001091	0.009363	0.010911	0.009343	0.011132	0.001976	0.018136	0.064878	0.18586	0.951047	0.007292	0.005909	0.007815	0.0	0.005338	0.000958	0.007372
LGALS12	0.003786	0.007255	0.000453	0.005598	1.0	0.007346	0.000453	0.005242	0.02639	0.149216	0.029564	0.010973	0.003026	0.006439	0.0035	0.008797	0.011064	0.009069	0.0039	0.002482	0.006543	0.00127	0.001134	0.114936	0.040446	0.010112
LGALS2	0.001358	0.000668	0.00048	0.001914	0.003008	0.0	0.00635	0.001237	0.002952	0.062264	0.470084	0.092633	0.13993	0.21795	0.100331	0.155243	0.988525	1.0	0.023562	0.007945	0.002738	0.001253	0.010792	0.009659	0.004971	0.012617
LGALS9	0.038553	0.06541	0.003869	0.09596	0.008997	0.024652	0.0	0.009213	0.051104	0.048405	0.395992	0.704845	0.871016	1.0	0.835377	0.956948	0.369427	0.323316	0.093481	0.075986	0.029636	0.060282	0.092042	0.198587	0.052589	0.06487
LGI1	0.004932	0.00548	0.000822	0.001694	0.00548	0.00475	1.0	0.006796	0.003288	0.005919	0.004795	0.002923	0.000897	0.001644	0.002411	0.001827	0.001827	0.000913	0.001096	0.003288	0.005396	0.002192	0.0	0.003288	0.004384	0.00548
LGMN	0.105323	0.080899	0.256043	0.121005	0.137404	0.14043	0.109439	0.083931	0.114069	0.038388	0.004165	0.003299	0.618333	0.290772	0.090759	0.309007	0.1427	0.327832	0.377134	0.012216	0.003052	0.0	0.007324	0.001126	0.044217	0.004948
LHFPL2	0.086097	0.058311	0.205655	0.166395	0.309559	0.039135	0.500538	0.23348	0.070182	0.34298	0.070345	0.029351	0.967527	1.0	0.540299	0.841927	0.013958	0.062094	0.558915	0.01247	0.020456	0.00724	0.0	0.033343	0.090696	0.048723
LILRA1	0.063909	0.02175	0.018026	0.025759	0.018572	0.026517	0.023736	0.031284	0.027113	0.041772	0.45429	1.0	0.046886	0.07821	0.049399	0.03764	0.176383	0.094647	0.051544	0.02695	0.031147	0.017579	0.023736	0.360691	0.199921	0.05512
LILRA3	0.009185	0.002702	0.00243	0.003222	0.00316	0.005144	0.005106	0.00316	0.005278	0.017563	0.096577	0.136293	0.027265	0.073643	0.025577	0.045636	0.015716	0.009629	0.007282	0.005996	0.004318	0.004305	0.004095	0.080487	1.0	0.007081
LILRA4	0.020899	0.003022	0.000548	0.002004	0.001842	0.008487	0.004201	0.003267	0.00986	0.01624	0.009522	0.007548	0.004591	0.006254	0.003585	0.001986	0.017191	0.150975	1.0	0.0101	0.009261	0.000205	0.003443	0.015142	0.010714	0.035526
LILRB2	0.011479	0.00435	0.002537	0.005024	0.005746	0.005961	0.006068	0.004414	0.013533	0.037732	0.516413	1.0	0.162031	0.213589	0.202578	0.242898	0.212126	0.032383	0.085656	0.011292	0.011116	0.007411	0.014124	0.679652	0.613823	0.019575
LILRB4	0.039159	0.014159	0.010124	0.009566	0.008639	0.022754	0.006403	0.011769	0.009128	0.013614	0.106871	0.117371	0.52112	0.603607	1.0	0.894986	0.075898	0.063529	0.284941	0.010977	0.011547	0.009338	0.016291	0.028121	0.123905	0.015208
LIMCH1	0.831015	0.00878	1.0	0.12274	0.105529	0.005911	0.197149	0.080598	0.031989	0.002364	0.003597	0.0	0.002165	0.001543	0.001843	0.003651	0.03251	0.015386	0.000695	0.001098	0.004326	0.000695	0.001782	0.002469	0.003303	0.003042
LMO2	0.008183	0.045908	0.008148	0.233174	0.008738	0.008276	0.009293	0.015784	0.530559	0.273703	0.535905	1.0	0.386748	0.365118	0.22516	0.281322	0.532894	0.333773	0.077485	0.012041	0.005996	0.0	0.023324	0.271096	0.385784	0.031415
LMTK2	0.004655	0.003581	0.000627	0.005437	0.004655	0.008953	0.001791	0.002507	0.0	0.007234	0.004252	0.002865	0.004069	0.008953	0.004655	0.006088	0.004476	0.003044	0.002507	0.002311	0.005151	0.00573	0.041898	0.009812	1.0	0.008953
LOC100128868	0.02946	0.012109	0.010632	0.025667	0.017523	0.017523	0.042134	0.031896	0.113507	0.528647	0.065453	0.163713	0.028084	0.053825	0.059067	0.026383	0.650276	0.767671	0.122859	0.324088	0.20328	0.060839	0.333038	0.133491	0.469876	0.09111
LOC100131993	0.00266	0.003707	0.008623	0.018243	0.032291	0.007898	0.0281	0.034977	0.031861	0.047743	0.112607	0.049698	1.0	0.844201	0.068116	0.029389	0.045132	0.017381	0.004943	0.040164	0.043495	0.047549	0.034198	0.261859	0.002176	0.030141
LOC100233209	0.006541	0.003876	0.002907	0.001762	0.001938	0.001938	0.001292	0.0	0.005491	0.01473	0.018291	0.01712	0.010395	0.007268	0.002713	0.010337	0.00856	0.008722	0.031656	0.225616	1.0	0.068804	0.149236	0.041476	0.068319	0.077525
LOC100287547	0.233	0.04	0.02	0.058909	0.050667	0.042667	0.04	0.0736	0.044	0.0576	0.2075	0.042667	0.056727	0.049	0.0432	0.088	0.06	0.06	0.06	0.081091	0.301846	0.052	0.036	0.08	0.178	1.0
LOC144571	0.007336	0.001174	0.058835	0.032865	0.001174	0.0	0.026997	0.007512	0.116789	0.235691	0.057514	0.030518	0.052072	0.055314	0.043429	0.011738	0.164327	0.114148	0.296375	0.367548	1.0	0.134983	0.315155	0.059627	0.011738	0.057514
LOC154092	0.019557	0.038876	0.019675	0.024567	0.022441	0.025602	0.012959	0.018016	0.028604	0.03148	0.02649	0.028288	0.959669	1.0	0.173521	0.884043	0.020149	0.022204	0.019754	0.023921	0.025273	0.027972	0.022125	0.03186	0.019912	0.028683
LOC158960	0.057325	0.182056	0.159587	0.074059	0.230643	0.065871	0.065871	0.108081	0.102935	0.013827	0.205785	0.178599	1.0	0.572671	0.569905	0.990747	0.09146	0.075857	0.054924	0.104567	0.135545	0.049835	0.066543	0.057958	0.023477	0.230883
LOC200772	0.021043	0.008124	0.014702	0.010372	0.018691	0.011505	0.018057	0.011294	0.006539	0.105261	0.030831	1.0	0.011813	0.010581	0.025117	0.005588	0.034067	0.023658	0.024398	0.01605	0.017196	0.007807	0.013725	0.022327	0.020012	0.023341
LOC203274	0.010708	0.006897	0.01588	0.009965	0.0	0.198185	0.225771	0.070272	0.12922	0.183085	0.451588	0.386933	0.06065	0.129129	0.110345	0.043557	0.102904	0.096915	0.075136	0.122224	0.429066	0.073321	0.020145	0.652632	0.230672	1.0
LOC256021	0.01032	0.01032	0.01032	0.012978	0.013187	0.014334	0.009747	0.009288	0.014907	0.021672	0.01419	0.0172	0.005473	0.0086	0.007224	0.009747	0.040421	0.007453	0.009174	0.191549	1.0	0.0172	0.188917	0.010664	0.01978	0.01032
LOC283050	0.004772	0.006431	0.003177	0.001652	0.002688	0.003709	0.002348	0.008574	0.003794	0.00296	0.006271	0.007792	0.321508	0.146397	1.0	0.263992	0.002815	0.00239	0.003368	0.005317	0.004899	0.002348	0.00524	0.003062	0.067546	0.005027
LOC283089	0.00474	0.012696	0.00474	0.005831	0.00946	0.011977	0.003707	0.00644	0.013236	1.0	0.011618	0.00964	0.005831	0.004875	0.004282	0.008022	0.004246	0.005415	0.003886	0.010735	0.011369	0.007842	0.005235	0.01097	0.005954	0.012157
LOC284751	0.012687	0.019906	0.009898	0.011673	0.009406	0.011594	0.012469	0.010719	0.012687	0.017018	0.017773	0.020781	0.019548	0.017281	0.014131	0.012031	0.010719	0.01389	0.011375	0.014119	0.014858	0.00875	0.012797	0.158241	1.0	0.017937
LOC284837	0.008764	0.031793	0.0	0.024382	0.005707	0.289946	0.007337	0.006685	0.019022	0.05038	0.45428	1.0	0.104274	0.164266	0.291033	0.024185	0.200136	0.020109	0.019837	0.024308	0.045715	0.006522	0.004076	0.022011	0.108016	0.063995
LOC285628	0.005378	0.005519	0.005519	0.017151	0.0029	0.004396	0.015621	0.00507	0.100739	0.128089	0.010429	0.048733	0.348271	0.299457	1.0	0.790104	0.007483	0.005519	0.004022	0.070059	0.032457	0.197456	0.0	0.014498	0.173604	0.01534
LOC285758	0.02373	0.004396	0.002361	0.00151	0.024205	0.004125	0.052969	0.0	0.009009	0.002605	0.006228	0.006024	0.003434	0.002157	0.008466	0.013893	0.006974	0.001954	0.00114	0.003212	0.008216	0.00114	0.004396	0.006187	1.0	0.008466
LOC285972	0.002182	0.002909	0.000582	0.00201	0.000776	0.000388	0.001164	0.000931	0.003685	0.00256	0.002837	0.003297	0.003279	0.018619	0.001396	0.004267	0.002618	0.060221	1.0	0.00402	0.002596	0.030838	0.02948	0.002095	0.00931	0.008146
LOC286052	0.011401	0.213368	0.116504	0.173878	0.0	0.077225	0.04527	0.259105	0.260303	0.472806	0.298999	0.365822	0.14973	0.124742	0.186806	0.041941	0.777247	0.643434	0.271953	0.480631	0.104444	0.160442	0.614308	0.579856	0.020638	0.050596
LOC286087	0.028826	0.005241	0.006813	0.013817	0.007338	0.013627	0.013627	0.010273	0.004193	0.92348	0.014282	0.025157	0.010387	0.01153	0.020335	0.01153	0.01782	0.013103	0.013627	0.012388	0.027979	0.01153	1.0	0.016562	0.080713	0.024109
LOC338758	0.022694	0.014861	0.038677	0.015863	0.035436	0.033546	0.010767	0.029221	0.287324	0.090443	0.957531	1.0	0.068799	0.034347	0.031552	0.120361	0.314617	0.242945	0.081362	0.098316	0.083914	0.043676	0.385633	0.49254	0.297821	0.147523
LOC399959	0.354904	0.009405	0.822853	0.164346	0.295738	0.003381	0.211645	1.0	0.002029	0.000922	0.000415	0.000184	0.000319	0.0	0.000184	0.000184	0.000307	0.000369	0.000184	0.00052	0.00078	0.000184	0.00043	3.7e-05	0.0	0.001291
LOC401097	0.023339	0.001795	0.028052	0.004733	0.001795	0.005386	0.0	0.007181	1.0	0.005027	0.005162	0.004488	0.00963	0.003815	0.005027	0.008977	0.001795	0.000898	0.006284	0.003264	0.00511	0.004488	0.004937	0.008259	0.007181	0.007181
LOC440896	0.006849	0.000559	0.000978	0.001931	0.000745	0.0	0.001118	0.000895	0.000186	0.001789	7e-05	0.000186	0.002033	0.004193	0.002907	1.0	0.035688	0.008479	0.00205	0.000305	0.000344	0.000559	0.002236	0.001565	0.117685	0.001957
LOC440934	0.015908	0.000624	0.002339	0.002268	0.002079	0.004991	0.001664	0.000499	0.005822	0.000499	0.001949	0.00104	0.10469	0.007642	0.002994	0.295696	0.001248	0.001352	0.002079	0.000794	0.002783	0.0	0.001248	0.003244	1.0	0.002183
LOC440993	0.0	0.005885	0.043956	0.004182	0.003483	0.06145	0.017254	0.142988	0.030385	0.009247	0.032486	0.059848	0.113273	0.097759	1.0	0.023979	0.076342	0.053203	0.062731	0.252455	0.112568	0.03759	0.080985	0.02462	0.001801	0.036149
LOC572558	0.003531	0.047087	0.030901	0.049227	0.120071	0.043947	0.075338	0.096527	0.246419	0.242966	0.258976	0.107514	0.326181	0.673043	0.21236	0.07063	0.068472	0.06494	0.322543	0.339023	0.480101	0.043555	0.097312	0.260388	0.0	1.0
LOC641298	0.02674	0.026504	0.225931	0.125795	0.044723	0.069538	0.158749	0.159377	0.394025	0.033854	0.384778	0.443185	0.192788	0.269044	0.572885	0.067968	0.92646	0.631108	0.911225	0.832737	1.0	0.125923	0.49847	0.416076	0.20838	0.374
LOC644242	0.01578	0.013526	0.16569	0.327896	0.201383	0.016531	0.162308	0.045987	0.024046	0.007214	0.051003	0.012023	0.276252	0.179216	1.0	0.341148	0.020664	0.003757	0.006763	0.005328	0.012138	0.004509	0.008266	0.012624	0.18936	0.010144
LOC727820	0.001402	0.004598	0.00157	0.001081	0.002691	0.003364	0.0	0.003185	0.005383	0.015162	0.007079	0.00471	0.003038	0.006617	0.002916	0.00628	0.002131	0.002691	0.000224	0.014936	0.011327	0.013009	0.057923	0.011125	0.817767	0.002748
LOC731424	0.003229	0.005852	0.002018	0.003302	0.003587	0.008475	0.001883	0.003794	0.005538	0.002583	0.007996	0.006502	0.006384	0.01204	0.008206	0.148024	0.003823	0.002982	0.00278	0.004348	0.004843	0.00343	0.002668	0.020878	1.0	0.005684
LOR	0.000152	0.000839	0.000231	0.000373	0.000193	0.904763	0.000231	0.000463	0.000781	0.00022	0.000665	0.000473	0.000316	0.000376	0.00037	0.000424	0.001008	0.000892	0.000395	0.000618	0.001133	0.000521	0.000294	0.000359	0.0	0.000984
LOX	0.909036	0.006834	1.0	0.122583	0.241312	0.010197	0.062313	0.442146	0.003428	0.005858	0.000293	0.000195	0.000189	0.000163	0.00013	0.00013	0.000217	0.000174	0.000108	0.000195	0.00024	0.0	0.000412	0.000417	0.000163	0.000716
LOXL1	0.762853	0.036905	0.482456	0.07976	0.452278	0.001609	0.071679	1.0	0.001026	0.001488	0.000704	0.000885	0.000797	0.000719	0.000523	0.002695	0.000815	0.001016	0.001126	0.005158	0.001363	0.022063	0.001126	0.00605	0.002212	0.001307
LPAR5	0.008109	0.046145	0.003427	0.003496	0.004347	0.127176	0.000557	0.003946	0.003232	1.0	0.003971	0.005796	0.015534	0.014044	0.002073	0.003678	0.028534	0.043024	0.004458	0.02368	0.038119	0.348425	0.013487	0.007423	0.0	0.10416
LPL	0.002045	0.000717	0.003077	0.00033	1.0	0.001855	0.000225	0.000405	0.012057	0.002883	0.003473	0.009963	0.590439	0.307044	0.157512	0.563853	0.001279	0.00078	0.000379	0.00077	0.001112	0.0	0.00071	0.001265	0.002867	0.001665
LRG1	0.011923	0.139397	0.011989	0.014971	0.021148	0.01689	0.013697	0.014584	0.028068	0.044496	0.063651	0.030463	0.026487	0.039201	0.016074	0.045632	0.041285	0.02687	0.017689	0.015068	0.029241	0.015648	0.003096	1.0	0.372658	0.04785
LRIG3	0.039408	0.025621	0.044717	0.07781	0.049598	0.089103	0.005298	0.304028	0.000845	0.000685	0.000445	0.000274	8.7e-05	0.000274	0.0	0.000502	0.000731	0.001073	0.000388	0.000243	0.000274	0.000959	0.000274	0.000548	0.000788	0.000274
LRRC17	0.307321	0.002207	0.035102	0.195435	0.014727	0.002448	0.021228	1.0	0.001926	0.00187	0.001063	0.001083	0.000434	0.000221	0.000811	0.001083	0.001164	0.00014	0.000241	0.001047	0.001374	0.000161	0.0	0.001485	0.00636	0.002388
LRRC25	0.004909	0.050649	0.001062	0.014935	0.007854	0.023081	0.006251	0.007758	0.048325	0.128546	0.501683	1.0	0.114427	0.116285	0.122968	0.050008	0.075533	0.031375	0.020837	0.032945	0.078242	0.007373	0.005329	0.583619	0.325813	0.060266
LRRC50	0.030646	0.022273	0.012225	0.022121	0.009992	0.043206	0.019482	0.027799	0.028274	0.070504	0.037293	0.031763	0.034833	0.0453	0.030479	1.0	0.017458	0.019063	0.010411	0.022882	0.032031	0.016412	0.04844	0.045551	0.111449	0.042578
LRRK2	0.0	0.001133	0.006833	0.000528	0.000708	0.004579	0.001463	0.05095	0.004012	0.02665	0.235758	0.252202	0.049498	0.306614	0.036393	0.004579	0.057728	0.142433	0.026244	0.001764	0.002484	0.000708	0.002431	1.0	0.293268	0.022799
LRRN3	0.092956	0.013568	0.095553	0.008815	0.087098	0.005142	0.023611	0.019594	0.011029	0.206038	0.018546	0.010683	0.013096	0.033307	0.003526	0.00722	0.007335	0.005257	0.007104	1.0	0.648324	0.130615	5e-06	0.024442	0.003006	0.043523
LRRN4CL	0.035073	0.008216	0.320038	0.006144	0.065728	0.122155	0.0	1.0	0.023408	0.006449	0.016587	0.021083	0.006736	0.004961	0.009611	0.006511	0.003798	0.004573	0.005426	0.006652	0.010327	0.009611	0.008449	0.012774	0.008681	0.016122
LST1	0.000687	0.001382	0.000291	0.001392	0.001891	0.0	0.001273	0.001055	0.031952	0.01585	0.639637	1.0	0.164992	0.183055	0.121384	0.15494	0.34636	0.178508	0.046718	0.033337	0.015147	0.094728	0.040344	0.690822	0.192275	0.048873
LTA	0.007381	0.004518	0.0028	0.004263	0.004942	0.005621	0.005112	0.003347	0.004518	0.015361	0.008304	0.017414	0.009308	0.025899	0.003449	0.014275	0.007742	0.007742	0.011984	0.044434	0.041112	1.0	0.017754	0.01587	0.011645	0.034553
LTBP2	1.0	0.053856	0.618436	0.448723	0.280853	0.011375	0.042756	0.455908	0.013023	0.004503	0.007698	0.008277	0.017494	0.007051	0.004597	0.014043	0.00251	0.0	0.001608	0.009011	0.01381	0.003138	0.007316	0.006198	0.001726	0.012905
LUM	1.0	0.0	0.778799	0.00213	0.286392	0.000146	0.062531	0.811466	0.00166	0.000146	0.000101	9.8e-05	9.3e-05	3.7e-05	0.000146	0.000244	8.5e-05	0.000561	0.004735	6e-05	8.4e-05	0.000146	7.3e-05	0.000293	0.000146	0.00011
LY86	0.004753	0.020261	0.001575	0.004413	0.006278	0.014201	0.001367	0.003933	0.087285	0.144635	0.844296	0.288592	0.562356	0.348069	0.241985	0.331491	1.0	0.995544	0.074926	0.028256	0.026925	0.004219	0.033373	0.021236	0.0	0.85003
LY9	0.012936	0.03108	0.003612	0.008675	0.041328	0.009408	0.0	0.005174	0.04788	0.141658	0.013314	0.013944	0.314925	0.252715	0.655941	0.341377	0.069552	0.171276	0.75617	1.0	0.428388	0.119784	0.399421	0.025133	0.147756	0.122808
LYPD1	0.042363	0.001367	0.00636	0.266573	0.006833	0.002488	1.0	0.01171	0.000596	0.014149	0.004625	0.00403	0.003201	0.001787	0.010112	0.007113	0.006658	0.003924	0.003609	0.000831	0.002596	0.003679	0.0	0.003048	0.014191	0.003784
LYZ	0.000499	0.000652	0.005797	0.001485	7.5e-05	0.000346	0.008972	0.0	0.650784	0.35421	1.0	0.807209	0.694347	0.797612	0.914895	0.456293	0.820257	0.848866	0.280054	0.173816	0.115721	0.000448	0.272065	0.482121	0.52835	0.228922
MAB21L1	0.010832	0.002702	1.0	0.001929	0.003202	0.002201	0.015544	0.021014	0.001868	0.001001	0.002389	0.001868	0.000837	0.001076	0.0	0.001868	0.00045	0.001618	0.001701	0.001929	0.002702	0.0002	0.001534	0.002201	0.009707	0.002952
MAFB	0.035116	0.010721	0.095194	0.06312	0.234282	0.732984	0.004671	0.069916	0.10486	0.099133	0.421115	0.924233	0.683776	0.558166	0.297658	0.490156	0.07512	0.02621	0.003552	0.006229	0.00547	0.0	0.027533	0.053435	0.373962	0.002745
MAK	0.003505	0.006641	0.005165	0.005232	0.0	0.003935	0.004427	0.007969	0.021645	0.010331	0.031637	0.02927	0.008989	0.011806	0.006198	0.014266	0.015988	0.00824	0.009593	0.010331	0.012033	0.005903	0.006149	1.0	0.244244	0.005165
MAL	0.002583	0.749674	0.00122	0.003027	0.002105	0.002487	0.487919	0.001148	0.004688	0.274613	0.006422	0.004497	0.004592	0.006242	0.002755	0.003827	0.003396	0.002344	0.010715	1.0	0.116571	0.546183	0.001387	0.013891	0.0	0.01148
MAL2	0.000291	0.882838	0.000906	0.003106	0.000259	0.82814	0.000345	0.002692	8.6e-05	0.001035	0.000372	0.000302	0.000141	0.000259	0.000104	0.000518	0.000173	0.001014	0.000388	0.0002	0.000199	0.0	0.000194	5.2e-05	0.000971	0.000388
MALL	0.007746	1.0	0.06206	0.211392	0.007625	0.195653	0.02237	0.056609	0.005168	0.007998	0.002203	0.003418	0.002331	0.002078	0.0	0.003604	0.000942	0.001631	6.7e-05	0.002139	0.00359	0.001072	0.000495	0.00134	0.000793	0.00124
MAMDC2	0.023697	0.011374	1.0	0.054942	0.051311	0.035134	0.01188	0.008341	0.02376	0.004095	0.001422	0.002275	0.001172	0.001327	0.001668	0.001264	0.002401	0.001643	0.000506	0.000207	0.001225	0.000758	0.010742	0.005611	0.003791	0.0
MAP4K1	0.014024	0.020229	0.0	0.01176	0.00595	0.013883	0.00527	0.014245	0.111004	0.179068	0.120524	0.133443	0.022825	0.031023	0.009757	0.024989	1.0	0.966625	0.790741	0.643848	0.136947	0.591398	0.30808	0.032468	0.027709	0.225578
MASP1	0.036712	0.017952	0.822024	0.011163	0.013644	0.016516	0.006702	1.0	0.014721	0.027862	0.017593	0.019388	0.011032	0.010951	0.008473	0.012447	0.006523	0.0073	0.005625	0.017169	0.022426	0.012925	0.007061	0.02384	0.008796	0.016695
MATN2	0.011838	0.015059	0.118266	0.154065	0.078329	0.05428	0.617697	0.401949	0.00313	0.000573	0.001567	0.000267	0.00077	2.9e-05	0.0	7.6e-05	0.003035	0.001126	0.000363	0.003087	0.000943	0.00189	0.001031	0.000344	0.002319	0.000744
MCM2	0.027926	0.060268	0.090414	0.31137	0.018351	0.11544	0.293953	0.027164	1.0	0.071784	0.005849	0.007764	0.187849	0.07505	0.030676	0.087208	0.13756	0.19441	0.121895	0.052028	0.043821	0.583154	0.062548	0.0	0.023988	0.053812
MCM5	0.038975	0.065393	0.116451	0.267687	0.036645	0.0417	0.246091	0.027863	0.297899	0.0	0.130903	0.199337	0.24925	0.139196	0.117327	0.142474	0.505765	0.851919	0.474964	0.08887	0.044032	0.700837	0.078029	0.076765	0.080793	0.178882
MCOLN2	0.003141	0.00302	0.001052	7e-05	0.00045	0.004198	0.013624	0.0	0.017426	0.073131	0.006816	0.005751	0.013156	0.041056	0.054816	0.348217	0.394165	0.525421	1.0	0.054357	0.10956	0.171388	0.04198	0.001478	0.029368	0.050575
MCOLN3	0.010884	0.134364	0.024771	0.008393	0.033779	0.022769	0.017765	0.013962	0.036781	0.010359	0.014825	0.010759	0.571236	0.242831	1.0	0.333033	0.010759	0.009258	0.006756	0.04961	0.026157	0.014262	0.007757	0.010959	0.0	0.026272
MEFV	0.002298	0.005887	0.005347	0.006176	0.004489	0.004659	0.001525	0.002101	0.002202	0.003575	0.025105	0.025242	0.004212	0.005188	0.003524	0.005252	0.001864	0.001249	0.0	0.0036	0.00272	0.004744	0.007009	0.022735	1.0	0.003028
MEGF9	0.020853	0.006922	0.0	0.009213	0.065015	0.054603	0.141447	0.009974	0.005383	0.004721	0.1627	0.045493	0.021345	0.020321	0.020481	0.019818	0.010116	0.002544	0.003609	0.010697	0.012	0.022539	0.024314	1.0	0.226635	0.017215
MEIS1	0.022148	0.246274	0.186783	0.03204	0.034457	0.054572	0.009095	0.336633	0.084482	1.0	0.002766	0.001749	0.001606	0.001487	0.001959	0.0	0.003498	0.005247	0.016704	0.001916	0.004272	0.0007	0.002667	0.004898	0.000175	0.003454
MEST	1.0	0.027166	0.406286	0.240553	0.839302	0.002869	0.02714	0.514702	0.381638	0.135975	0.005641	0.003212	0.001965	0.001408	0.001642	0.002075	0.015282	0.015718	0.000991	0.007409	0.008124	0.001229	0.005803	0.002689	0.0	0.005235
METTL7B	0.027181	0.05202	0.02601	0.027476	0.092076	0.037628	0.022369	0.024033	0.074562	0.024449	0.043372	0.043003	0.412709	0.670799	0.103312	1.0	0.02497	0.026964	0.020981	0.036556	0.037975	0.023929	0.015519	0.026946	0.0	0.062164
METTL8	0.13875	0.050382	0.283665	0.265006	0.316363	0.395498	0.147542	0.190715	0.097644	0.047481	0.04115	0.067968	0.170284	0.152104	0.167766	0.169524	0.095775	0.104568	0.234591	0.124481	0.047288	0.172382	0.11435	0.0	0.034885	1.0
MFAP4	0.056211	0.006923	0.276225	0.002978	0.029036	0.005476	0.00713	1.0	0.008886	0.010643	0.005102	0.005993	0.006472	0.007233	0.004939	0.00713	0.004185	0.004185	0.0	0.000385	0.003442	0.002273	0.001395	0.002335	0.002738	0.004908
MFAP5	0.539112	0.005766	1.0	0.001137	0.185152	0.172317	0.093472	0.578641	0.0022	0.000473	0.001006	0.000978	0.001304	0.000693	0.000693	0.001222	0.000244	0.000255	0.00053	0.00082	0.001511	0.000754	0.000295	0.001035	0.000509	0.000907
MFSD7	0.041273	0.025222	0.097449	0.059929	0.1349	0.004204	0.084456	0.027744	0.0	0.020407	0.118659	0.199484	0.855781	1.0	0.667469	0.578962	0.089233	0.069934	0.046623	0.006462	0.01852	0.029808	0.060953	0.085067	0.036687	0.013184
MGAM	0.014985	0.000685	0.002584	0.001159	0.000834	0.001231	0.003913	0.000953	0.002522	0.004767	0.016438	0.008381	0.003028	0.004707	0.000953	0.006296	0.002994	0.00215	0.002423	0.001593	0.002564	0.001132	0.065855	1.0	0.158434	0.002026
MGAT4A	0.001003	0.000143	0.001003	0.005418	0.0	0.000573	0.001146	0.000917	0.013181	0.02086	0.035011	0.016189	0.006434	0.00283	0.001777	0.001719	0.029298	0.065831	0.327507	0.275098	0.682764	0.037106	1.0	0.035473	0.011748	0.002722
MGC24103	0.001428	0.001428	0.032531	0.015998	0.026924	0.000688	0.007035	0.385005	0.001322	0.012917	0.005038	0.003967	0.001053	0.0	0.001746	0.001111	0.00164	0.000212	0.002275	0.001746	0.008874	0.001111	0.071039	0.00822	0.005237	0.01206
MGC29506	0.018159	0.014865	0.011571	0.018213	0.026239	0.019932	0.025113	0.019527	0.33232	0.041419	0.031123	0.029054	0.020301	0.024071	0.017635	0.021959	0.033333	0.093919	1.0	0.020731	0.035005	0.066216	0.01357	0.029797	0.016554	0.170777
MIAT	0.001188	0.005807	0.017684	0.002527	0.004927	0.011966	0.000821	0.0	0.003754	0.120711	0.012075	0.008153	0.014525	0.026482	0.002463	0.023696	0.011672	0.006833	0.002874	0.848032	0.774225	0.524019	1.0	0.091501	0.014165	0.044959
MITF	0.02282	0.04533	0.192264	0.034322	0.048021	0.092937	0.049677	0.094013	0.067374	0.625428	0.054334	0.031048	0.894461	0.635239	0.746515	0.67436	0.035446	0.011281	0.0474	0.000367	0.000334	0.0	0.001708	0.001863	0.015369	0.002794
MME	0.132196	0.016602	0.305995	0.036664	0.589345	0.001159	0.002343	0.066362	0.146504	0.003902	0.019266	0.015812	0.026276	0.013863	0.017105	0.029281	0.001159	0.005328	0.044871	0.005326	0.009668	2.5e-05	0.0	1.0	0.010533	0.014826
