Gene	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
HRK	0.113053	0.958751	0.91463	0.000261	0.000407	0.00189	0.062041	0.000333	0.066543	0.010147	0.0043	0.002248	0.020769	0.019421	0.073982	0.05973	0.002444	0.361859	0.664117	2.484027	0.006073	0.125293	0.033855	0.14077	0.012076	0.007915	0.000446	0.032868	0.134237	0.030461	0.081341	0.000319	0.000472	0.000604
HS3ST2	0.000507	0.001096	0.001565	0.000254	0.000407	0.004196	0.002251	0.018012	3.686199	0.180654	0.561312	0.002248	0.000529	0.000465	0.001095	0.083498	1.043434	15.607322	0.000284	0.034719	0.006073	0.048107	0.097332	0.00062	0.000464	0.01085	0.005056	0.000529	0.005796	0.03562	0.127935	0.000254	0.000472	0.000604
HS3ST3A1	1.048848	0.001096	0.056757	0.000372	1.55399	0.026143	0.304516	0.191728	0.310323	1.813222	0.362727	0.965772	23.144409	15.244343	2.599775	9.992615	0.268782	0.014659	0.742251	0.257086	7.364428	2.432497	14.336284	3.040407	0.334667	9.067712	2.453915	3.192708	0.587	7.305168	17.971439	0.896693	1.500728	1.815835
HS3ST3B1	1.418592	0.971344	0.254943	0.653291	7.072906	0.036764	0.516057	0.426768	5.129798	1.217409	0.450649	2.57575	16.239591	5.619876	1.418592	20.02066	0.348315	0.046837	2.914134	0.133319	2.733046	3.638705	12.474404	3.400168	0.394661	5.684921	1.188499	1.342308	0.095838	4.198647	5.394873	4.449101	5.795365	5.221335
HSBP1	19.349853	7.122812	8.142447	31.943253	11.772264	36.17697	15.947028	69.545197	12.590408	42.049486	33.747488	19.365834	91.354714	75.578844	23.537041	19.493097	28.890861	43.195342	32.502516	27.331025	21.733603	14.988669	22.825554	30.225261	67.864858	94.41491	67.136973	108.922074	47.523657	25.533974	17.650726	7.205272	5.637027	7.727085
HSD11B1	0.972315	0.001096	0.001565	0.03346	0.000407	0.128271	0.195815	0.031056	0.001631	0.000537	4.333613	72.60522	0.510865	10.425818	6.306402	0.237679	0.167238	4.016755	0.03562	0.001126	66.790058	0.415146	6.700702	1.31593	12.137922	16.450234	68.140321	15.027779	2.058395	8.282525	3.530987	0.026457	3.576835	0.018714
HSP90AA1	129.354854	89.921784	101.344659	91.354714	127.232001	208.900544	643.578752	133.462267	150.268274	517.958621	170.474934	172.260467	225.496478	187.778856	148.186786	71.866513	256.127565	122.382461	52.027085	204.210907	332.261299	84.832561	197.33276	699.134196	107.167309	101.344659	88.048815	93.841861	167.614013	206.795903	713.857791	89.151727	171.706382	187.145346
HSPB1	39.236536	3.547161	3.535228	2.377111	2.531114	52.953625	185.700885	45.186837	289.490983	24.670593	82.483851	219.037497	612.677767	21.533311	44.766716	51.672384	151.887156	45.983891	0.04593	26.488804	260.094558	27.566022	42.029604	30.906131	14.963523	14.880229	14.438485	16.706557	41.095259	28.862221	16.905896	6.254346	8.612932	4.855158
HSPB7	5.024159	0.001096	0.001565	0.000254	0.000407	0.028862	0.002251	0.006458	0.084232	0.091405	0.007835	0.117548	32.250898	0.812752	1.094244	5.745904	0.002444	3.244261	0.006635	0.034719	0.334667	1.685437	0.660138	2.44246	5.008456	0.803538	3.894005	1.714602	28.947837	1.124311	2.423445	0.000254	0.000472	0.000604
HSPG2	104.256992	0.018049	1.812752	0.107902	0.024863	875.494971	245.345811	282.237761	99.8249	258.53408	58.893404	192.280955	94.98788	28.632253	99.946326	74.716169	49.904259	0.872493	0.005342	58.484139	38.070513	102.685762	73.584485	61.262564	93.08239	49.376539	52.78371	152.302674	417.862305	98.856053	50.681305	2.361127	0.278828	0.022742
HTRA3	5.19823	0.001096	0.001565	0.014005	0.000407	1.782817	1.351583	1.353048	0.066543	0.060023	0.035418	11.246605	2.257081	0.834965	2.607788	3.906272	0.117051	0.583195	0.577957	0.129957	0.392325	2.369092	1.955566	0.314381	1.416791	12.816894	3.498892	1.700905	1.642762	4.736577	0.167488	0.000639	0.000472	0.000604
HTRA4	0.129305	0.605588	0.149062	0.017144	0.135421	0.010669	0.002251	0.07941	0.035396	0.033729	0.030962	0.120821	0.000529	0.060023	0.022508	0.022137	0.046442	15.229603	0.588272	0.196142	0.191089	0.041471	0.012069	0.041509	0.007406	0.063382	0.298358	0.000529	0.052198	0.043681	0.136342	0.008451	0.103206	0.093302
ICAM2	1.787581	42.505392	26.217363	23.739769	87.495173	279.215249	783.201429	127.232001	0.926288	2.588052	0.537374	6.964756	0.664117	0.914208	0.823408	0.231595	0.155265	4.063933	5.045633	0.046305	0.135097	2.294615	7.087593	9.367095	13.413653	0.146572	0.98381	2.197619	2.776371	0.692104	0.730816	40.770515	86.02611	50.211554
ICAM5	0.021386	0.001096	0.02704	0.331639	0.01169	0.07996	0.002251	0.036371	7.990379	0.268251	3.978091	0.405994	8.820729	0.647934	0.848273	0.180248	2.181328	0.383304	0.926749	0.038837	2.533764	0.009289	0.175189	0.820734	0.146117	0.466159	0.546587	0.501139	0.718956	0.868386	1.006278	0.000319	0.010455	0.028295
ICOS	0.000507	0.018049	0.001565	0.127349	0.291572	0.00031	0.002251	0.011684	0.001631	0.000537	0.000284	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.000254	0.009797	0.119034	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.005796	0.000701	0.000639	30.519881	26.921813	8.615501
IER3IP1	0.052853	0.210536	0.001565	0.135531	0.000407	0.061892	0.002251	0.034109	0.001631	0.503127	0.000284	0.834419	10.604078	0.041798	0.001095	0.099471	0.077144	1.290114	0.14077	0.189733	0.006073	0.00062	0.000642	0.00062	0.000464	0.064451	0.000446	1.266178	0.000418	0.000701	0.082956	0.293946	0.000472	0.209393
IFFO2	2.112077	2.749369	4.910367	5.137311	12.025547	10.331474	12.454677	4.011837	148.186786	11.745662	15.442669	1.959443	1.731806	1.936615	4.66536	5.147628	21.660208	0.537374	0.145568	3.834909	1.395667	2.752329	2.410539	4.543278	4.071516	2.226939	2.174863	5.606502	3.738035	1.881453	2.312563	6.696079	12.223827	18.350102
IFI27	22.767579	0.108269	0.308864	0.230409	0.168065	79.959839	1383.833855	73.660597	0.249115	39.263732	12.586195	6.526515	0.179436	2.677017	14.200078	50.681305	1.035905	0.869228	0.119597	1304.574217	0.52087	34.389923	11.98883	51.297381	5.93315	6.868644	6.133364	15.425384	2.54854	13.49809	8.06206	0.562135	1.258055	0.403577
IFI27L2	36.010942	16.118023	26.116466	25.134923	36.251269	22.291998	22.47054	6.12318	29.064038	13.51892	25.666702	23.404228	52.181522	74.35967	74.35967	38.304075	86.761644	43.693372	6.831182	46.679173	76.142684	28.847735	23.206655	39.87882	89.031057	174.485425	109.312142	121.005132	35.442184	43.011536	28.43534	9.873433	29.343918	33.315221
IFI44L	3.836694	10.952213	8.026918	13.067112	1.118033	0.960155	8.820729	0.525991	0.975331	3.418401	0.289014	10.218507	0.122417	0.693483	12.274113	2.435434	0.255568	0.528274	27.688946	120.496015	1.601458	14.50759	41.617764	5.43899	5.559184	5.52913	2.78698	1.644012	1.644012	2.397669	1.085704	4.411339	11.041416	1.949983
IFI6	75.008787	5.509623	11.833473	34.977626	27.16414	9.36408	148.186786	16.470906	2.120803	13.714049	9.405355	26.446953	17.793067	28.444535	53.901177	84.149216	8.691166	142.543167	152.302674	3345.818174	18.034125	141.499119	10.75129	25.910396	18.519387	21.397834	8.868699	37.007487	12.559244	17.676538	5.430439	10.556505	27.079344	25.434647
IFITM3	48.02126	1.389766	1.638422	36.21547	28.513514	19.909521	96.322257	23.198426	24.39547	13.024018	6.751799	291.123039	840.613491	32.532313	25.654001	54.387681	28.219617	5.162331	377.377304	143.354658	74.35967	44.320928	34.609046	11.487406	39.481115	21.366398	38.931139	48.249033	55.205802	20.90148	7.590543	4.163856	1.303629	6.804785
IFNA1	0.000507	0.001096	0.001565	0.000254	0.000407	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.449922	0.000465	0.02613	0.000455	0.002444	0.432735	0.000284	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.005796	0.000701	0.009778	0.000254	0.000472	0.000604
IFNB1	0.01536	0.001096	0.001565	1.164926	0.000407	0.00031	0.052151	0.000333	0.001631	0.000537	0.03346	0.002248	0.000529	0.041798	0.001095	0.000455	0.002444	0.000254	0.006204	0.142873	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.007358	0.000529	0.000418	0.000701	0.000639	0.00156	0.000472	0.015445
IFNG	0.000507	0.274535	0.001565	0.004389	5.335663	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.000254	0.000284	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.007915	0.000446	0.000529	0.000418	0.000701	0.000639	0.128596	2.667957	5.740396
IFT140	9.706896	1.323514	2.29178	1.498305	1.021228	6.353003	3.907821	6.919148	8.152512	11.865374	5.492011	9.160407	7.85173	13.634454	6.638972	15.210222	4.124848	1.71991	0.726148	7.780808	8.057978	13.514949	7.458585	8.212359	10.105845	25.234557	13.813196	21.205329	16.094601	15.099473	11.748908	2.238762	1.978106	2.629384
IFT172	9.934194	9.360061	6.091398	3.959842	5.247271	7.951624	6.715618	5.170118	3.888374	6.495509	2.386483	7.628311	4.338008	12.282014	8.354216	10.701162	2.745226	3.461528	2.781882	9.759501	7.422073	12.150267	9.270312	9.358443	15.397682	20.108952	13.506781	24.993539	15.055201	12.879261	13.971715	5.017689	2.274515	4.549239
IGF2BP2	13.38427	0.029391	0.001565	4.994848	0.888149	39.584271	17.290347	14.438485	28.230212	15.495703	16.795968	19.112129	26.561138	15.263695	26.227433	21.841222	57.101341	3.048714	0.790933	15.495703	70.500733	33.017639	48.281347	12.212592	0.677716	8.30095	13.440562	9.73551	12.029578	16.521279	19.249442	0.157199	0.006065	0.071451
IGF2BP3	0.13026	0.633882	0.408862	2.044835	0.063382	46.195926	63.272194	4.610289	1.572239	15.050038	8.324494	6.987301	4.217715	0.875308	23.728379	2.257081	5.726953	1.35741	2.999666	24.729223	5.450375	0.761279	20.558615	10.129183	6.675099	18.104376	4.849717	10.480285	18.251579	11.171543	1.027369	0.224411	0.13953	0.020864
IGFBP2	4.113946	0.001096	0.001565	1.980956	0.205237	22.55825	65.205217	31.211837	1329.090436	32.875657	115.005886	16.84384	6.731906	13.696759	1.975741	263.756721	11.580114	0.895799	0.0033	2.71991	453.910644	2.814385	6.433392	49.335035	438.537553	0.894275	1.619072	52.144638	320.437125	1.401188	48.04826	0.095594	0.000472	0.000604
IGFBP3	59447.248742	0.001096	0.042655	0.032164	0.674639	19.118153	18.148735	4.006828	2.722615	181.047078	13.05368	468.017085	59447.248742	44.17435	332.261299	25.556568	0.358253	0.000254	0.007562	0.9398	6.042443	1814.386938	56.097072	120.773136	913.190514	9.543957	156.200387	50.029386	574.813011	7.567293	7.318636	1.494688	5.465281	8.324494
IKBKB	8.177926	56.869576	43.60764	28.36094	32.931995	12.694085	11.831527	18.064902	9.622476	12.316426	11.705216	10.188856	21.366398	16.581446	22.779196	13.420318	9.72758	14.914142	28.605926	12.424516	99.331241	10.915978	17.03587	12.975191	23.797442	18.10965	14.484827	18.756536	22.825554	13.540389	15.220158	36.415317	37.593957	37.566931
IKZF3	0.000507	51.74904	66.442844	0.287915	53.696645	0.002227	0.002251	0.002079	0.001631	0.054313	0.046048	0.002248	0.028295	0.000465	0.001095	0.000455	0.002444	0.000254	0.163421	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.006073	0.011415	0.000529	0.005796	0.058971	0.000639	16.017594	32.826384	71.866513
IL10	0.085124	0.029391	0.32317	1.314755	0.000407	0.00031	0.002251	0.000333	0.001631	0.007386	0.000284	0.002248	0.009327	0.000465	0.001095	0.000455	0.002444	5.239181	0.030172	0.001126	0.006073	0.009289	0.000642	0.00062	0.023166	0.000485	0.032287	0.000529	0.057678	0.000701	0.000639	0.131719	0.393482	0.023687
IL10RA	0.123238	55.380593	137.658191	179.638784	112.059213	0.009289	0.102952	0.019645	0.137833	0.131189	0.010373	0.002248	0.01137	0.065382	0.001095	0.029432	0.002444	34.188692	21.138724	0.101952	0.006073	0.164297	0.037343	0.015759	0.007406	0.07213	0.000446	0.011511	0.030172	0.254286	0.218046	43.938668	176.672347	206.795903
IL12A	2.510388	3.327079	2.789409	0.137275	0.668217	0.278828	1.582406	0.203989	0.27663	0.102116	0.279235	0.677049	0.840643	19.99951	0.358713	0.684988	0.242734	0.018098	0.0589	0.001126	0.740546	1.219548	0.715736	0.471322	0.052285	0.190263	0.402699	0.489433	0.824302	1.326369	1.190347	0.502282	0.477087	1.617924
IL15RA	1.000201	1.389766	2.708727	7.905471	3.116271	4.818461	20.941547	4.578158	0.687379	0.669098	0.527208	6.040329	1.861808	4.121048	0.984889	1.259823	3.549829	0.589031	5.147628	0.173656	5.532958	0.370029	1.807426	0.944837	2.433882	1.588948	3.843037	3.013255	1.363137	2.600996	1.470652	1.443781	4.469952	5.61764
IL17RC	15.925615	0.355606	0.424151	4.217715	1.019146	5.444725	9.281558	8.015863	18.830595	7.247481	9.912976	35.810964	12.285787	7.526453	19.029645	22.961159	13.460864	6.628073	1.617924	21.366398	26.932914	16.62585	70.500733	9.485637	13.067112	15.560505	13.176734	10.938397	9.70399	20.714887	14.604348	0.074243	0.595929	0.565775
IL17RE	0.35976	0.123021	0.070325	0.010147	0.065517	0.095305	0.164297	0.075987	4.655243	0.233244	0.872493	0.700123	0.493842	0.180037	0.555774	1.391971	6.782887	0.061446	0.666722	0.343063	1.864185	0.195567	2.926505	0.323734	1.409236	0.268979	0.209393	0.241406	0.437083	0.574615	0.479451	0.253587	1.674071	0.185086
IL18RAP	0.040002	0.108269	0.177386	0.205237	138.265674	0.029947	0.002251	0.006238	0.001631	0.012127	0.022324	0.111907	0.037847	0.016819	0.022508	0.016892	0.002444	0.001986	74.932025	0.001126	0.006073	0.009289	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.010632	0.000701	0.000639	0.692104	2.701854	15.893856
IL1A	0.006741	0.108269	0.098299	18.635039	0.013659	0.395331	1.212918	0.040452	6.146991	1.029035	88.767842	0.047265	0.098088	0.078969	0.127596	0.047265	167.614013	0.057804	0.379643	0.001126	0.09523	0.00062	0.00912	4.023969	0.063634	0.102515	2.273127	0.822513	0.538437	0.082129	0.066738	0.00031	0.000472	0.000604
IL1B	0.018012	0.836329	0.042655	1868.399165	0.469502	0.380866	1.424315	0.063957	1.663004	0.727989	49.481261	0.198041	0.86266	0.040496	0.310977	0.095305	108.035233	0.24807	122.853529	0.026055	0.109492	0.089938	0.07559	75.578844	0.189733	0.150212	18.313337	13.549461	2.351458	0.098299	0.443356	0.019287	0.038517	0.000604
IL1R1	88.639135	0.001096	0.001565	1.537282	0.004451	2.819702	2.681363	12.93528	2.882191	13.130642	2.064574	232.270332	32.806347	67.4074	64.120923	57.155517	2.014055	8.889758	22.479415	4.766241	17.435109	42.811389	38.304075	37.691503	23.08523	41.617764	65.975981	51.70938	49.510725	50.596595	4.710931	0.20559	1.017768	0.080541
IL1R2	0.267165	0.001096	0.001565	2.781882	0.000407	0.037549	0.002251	0.118624	0.166193	4.141323	0.730816	2.057405	0.382797	0.221265	0.20193	0.157199	10.148627	0.686093	163.254848	0.164566	0.176837	0.236572	0.360502	0.135664	0.270123	0.213511	0.591247	1.591878	0.071207	0.114791	0.000639	0.000254	0.057942	0.0589
IL20RB	0.225849	0.274535	0.706548	0.486754	0.815011	0.34593	0.210313	0.265093	4.416284	0.092634	80.246489	0.275034	33.064775	0.486754	1.113966	5.683166	54.141673	0.224694	2.91245	0.155028	14.656513	0.481516	1.227186	0.238523	0.168065	0.655992	3.52733	3.301547	0.293528	1.342308	0.805104	1.01042	0.578321	0.689213
IL21R	1.011499	11.0284	1.068435	0.27142	10.351288	0.044342	0.071973	0.057347	0.066543	0.007386	0.02062	0.127349	0.518971	1.461928	0.088172	0.26974	0.11094	0.813818	0.065717	0.093956	15.475475	3.901975	1.936615	0.305454	0.485439	0.910812	3.83086	0.405387	0.50858	0.421774	2.709472	9.648726	6.617261	14.094653
IL24	0.011799	1.767268	1.025931	0.062041	0.43462	0.00031	0.036718	0.006702	0.035396	0.000537	0.583615	0.060503	0.344397	0.026599	0.001095	0.01534	5.837439	0.137561	0.02879	2.990011	0.386226	0.00062	0.000642	0.909692	0.000464	0.000485	0.524318	0.007695	0.000418	0.015231	0.953301	0.026584	0.492139	0.377524
IL2RA	0.000507	1.192027	9.209076	0.232309	0.107183	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.007793	0.000465	0.001095	0.000455	0.002444	0.006769	0.029037	0.001126	0.006073	0.00062	0.000642	0.00062	0.007406	0.000485	0.000446	0.000529	0.005796	0.000701	0.000639	4.298049	17.216336	2.04289
IL2RB	0.006741	0.137697	0.098299	0.119856	130.792778	0.017178	0.046881	0.002249	0.156313	0.000537	0.007276	0.379028	0.05836	0.000465	0.016602	0.208642	0.552705	0.002241	0.339786	0.001126	1.545024	0.094947	0.000642	0.00062	0.046654	0.000485	0.010373	0.058115	0.005796	0.000701	0.064929	2.970555	6.808856	26.600675
IL31RA	0.23968	0.001096	0.001565	1.558608	0.000407	0.304516	0.582775	0.153133	0.134878	0.299025	0.381361	0.149495	0.135531	0.756656	0.211434	2.479768	4.696152	0.010706	0.001124	0.018087	0.819564	0.046048	0.478266	0.043952	0.101468	0.320067	0.207445	0.167488	0.146277	0.548866	0.522485	0.000254	0.006065	0.000604
IL32	0.908831	0.001096	0.149062	3.098271	123.460191	32.435756	247.795681	33.60653	0.492139	146.258284	9.464666	11.465309	0.33723	1.593065	2.249302	0.421774	7.041226	0.201293	10.600877	1.207734	10.474229	0.134099	9.17784	7.445695	1.379118	1.838009	2.176179	11.151746	1.550398	2.550699	1.587994	90.053981	314.474338	365.104607
IL33	0.030272	0.001096	0.001565	0.000254	0.000407	15.66688	1.052887	3.553344	0.132876	0.127081	2.367927	76.587985	1.371701	5.765992	80.572164	0.055441	0.835623	0.000485	0.000284	0.180654	11.168418	0.014	4.284261	150.692607	118.86112	44.431165	92.951692	62.063509	65.908007	14.210594	13.860891	0.083498	0.007392	0.000604
IL3RA	0.122099	2.057405	0.227085	1.141909	0.115331	5.851945	9.367095	15.089414	0.001631	0.000537	0.004057	0.606885	0.068906	0.006585	0.022508	0.022171	0.002444	0.135097	4.312112	0.001126	0.006073	0.247342	0.000642	0.059672	0.111036	0.000485	0.037714	0.020525	0.01749	0.000701	0.018956	0.064382	0.674265	0.017961
IL5RA	0.000507	0.018049	0.673167	0.015837	0.200647	0.00031	0.002251	0.004658	0.001631	0.000537	0.000284	0.002248	0.000529	0.000465	0.027739	0.000455	0.002444	0.000254	2.302353	0.015929	0.070839	0.00062	0.000642	0.00062	0.000464	0.018469	0.000446	0.000529	0.007562	0.000701	0.000639	0.096467	2.840262	1.504369
IL6	9.412137	3.904029	17.644347	6.304044	0.021366	3.728524	3.532335	0.362727	0.035396	23.519123	1.763797	1.973234	10.445853	10.618966	1.881453	4.658519	0.885434	0.000254	0.000284	11.944537	2.146382	17.345388	1.484275	53.52867	2.012414	0.916127	19.724223	20.745811	34.260775	2.613145	0.581561	0.002659	0.017611	0.000604
IL7R	18.29954	0.618176	0.070325	3.453873	2.119295	0.818716	2.072488	0.365353	0.34593	0.796704	0.096467	0.10259	5.404014	14.726611	0.132128	1.932639	2.02037	0.027669	0.732367	0.471322	8.467301	0.730816	1.879028	2.549747	0.065651	0.210759	3.315409	0.014	2.392634	0.480439	3.727329	402.069801	326.727569	280.496283
INHBB	1.073178	0.001096	0.001565	0.003437	0.00708	1.339997	0.053438	9.312772	0.214814	0.356247	0.246187	0.922566	0.693483	0.008603	0.037549	1.721085	0.038253	0.000828	3.314088	0.018087	0.006073	0.069305	0.138249	0.134608	0.067958	0.000485	0.014659	0.134608	0.083617	0.000701	0.000639	0.0003	0.000472	0.000604
INPP5A	5.005577	10.390922	6.689139	6.204017	3.058403	9.894857	12.040388	10.586182	6.698094	11.289708	8.354216	10.761326	5.323159	8.902677	8.298324	11.208603	9.013826	3.164421	22.259951	9.655267	10.758071	7.536027	7.207623	15.055201	29.833314	18.715069	17.891435	15.234742	9.12257	16.017594	18.251579	7.406326	5.374568	2.853985
INSC	0.290713	0.001096	0.001565	0.000372	0.029624	0.085513	0.35444	0.027481	0.256124	0.096911	0.308642	0.044426	0.49994	1.367947	0.124614	0.279235	0.755746	0.094479	3.034452	0.455948	6.617261	0.3573	8.854461	0.764263	0.465136	0.178515	0.016271	0.06985	0.093302	0.187006	0.170917	0.022782	0.021553	0.029064
INSIG1	135.609704	16.770024	13.540389	18.542392	35.132152	34.003949	40.291988	24.036877	31.106231	140.469321	31.751001	48.540139	14.538309	124.501208	80.246489	220.008592	73.834263	44.733814	20.882526	134.569062	294.97487	479.938501	144.066032	25.691645	45.399102	40.896585	115.005886	27.674824	31.151157	109.475102	236.572387	16.521279	17.053741	18.542392
INSR	6.042443	1.379571	0.192896	9.979307	0.128596	19.213196	1.822543	19.470768	7.505302	2.95579	4.677412	8.696705	3.374125	9.857332	7.545631	10.615688	2.32974	2.999666	2.929487	6.010843	5.723043	14.914142	6.808856	10.148627	7.098503	11.975046	11.367113	21.281816	15.160534	6.767339	6.725872	0.596689	0.183601	0.028295
IPCEF1	0.0416	0.001096	0.056757	10.840906	19.626058	0.147443	0.105057	1.149369	0.035396	0.224694	0.110844	0.002248	0.000529	0.072467	0.245402	0.069305	0.299398	0.197076	25.065114	0.056951	0.490696	0.220636	0.014043	0.009867	0.062952	0.120524	0.105057	0.00625	0.015395	0.085388	0.129141	54.61681	19.933659	26.105439
IPO4	11.618256	8.026918	11.238317	5.414285	8.841818	18.709987	28.128827	13.225326	17.5694	19.574068	18.76349	18.455974	14.455482	9.381824	17.32272	13.881651	26.932914	3.625801	13.954873	18.251579	29.263756	15.74766	41.095259	19.985574	15.889438	11.588114	12.369376	16.230697	21.990357	14.988669	21.184518	9.423774	15.133133	11.705216
IQCE	4.858608	0.915051	1.209443	4.714596	2.070421	2.771327	5.680866	2.909394	4.767788	5.160426	2.967307	4.128226	6.343554	2.904821	47.342937	6.206533	4.888896	3.356215	12.562988	5.826775	7.614969	5.831158	3.654676	2.266419	4.404129	4.603592	4.198647	3.756773	3.748078	4.037503	3.906272	1.283699	1.953183	1.911602
IQGAP3	5.845969	0.001096	0.001565	0.021259	0.023439	8.059984	14.055314	4.208001	0.430546	2.632064	0.419466	0.496267	3.381218	2.878866	4.329673	2.516402	8.583779	8.481455	0.054597	6.911674	11.062942	1.011499	12.188954	5.860565	8.63859	1.089994	1.05676	1.08373	3.843037	9.136597	19.493097	0.00657	0.000472	0.012653
IRF4	0.042475	23.08523	18.16912	3.761672	1.738106	0.017193	0.002251	0.01162	0.001631	0.000537	0.015023	0.002248	0.163804	0.01162	0.296741	0.195319	0.002444	0.019071	0.925828	87.273876	0.006073	0.025624	2.105457	0.045293	0.007406	0.922566	0.16164	0.035396	0.000418	0.16288	0.023647	6.386503	4.400887	4.191732
